param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt
h14_r15_t2,1704153600000000000,1,1704205590000000000,1704239935000000000,5883,2071.2435,2075.31,2067.0209999999997,2079.6885000000007,4.222500000000309,0.203949594383033,session_end,4.066499999999905,4.222500000000309,7.992999999999811,Tuesday,2024-01-02,14,15,2.0
h00_r30_t1,1704240000000000000,-1,1704241800000000000,1704243340000000000,308,2075.2075,2076.7110000000002,2076.7110000000002,2073.7039999999997,1.5035000000002583,0.07244948654108073,sl,-1.5035000000002583,1.5035000000002583,-3.1470000000005167,Wednesday,2024-01-03,0,30,1.0
h01_r60_t3,1704240000000000000,1,1704248575000000000,1704279925000000000,6260,2077.7205,2073.7695,2073.7695,2089.5735,3.951000000000022,0.1902304552170027,sl,-3.951000000000022,3.951000000000022,-8.042000000000044,Wednesday,2024-01-03,1,60,3.0
h02_r15_t3,1704240000000000000,1,1704248445000000000,1704252800000000000,871,2077.286,2075.926,2075.926,2081.3660000000004,1.3600000000001273,0.06548744326428553,sl,-1.3600000000001273,1.3600000000001273,-2.860000000000255,Wednesday,2024-01-03,2,15,3.0
h04_r30_t3,1704240000000000000,1,1704257175000000000,1704258120000000000,184,2075.4975,2074.4455,2074.4455,2078.6535000000003,1.0520000000001346,0.050701116436662634,sl,-1.0520000000001346,1.0520000000001346,-2.2440000000002693,Wednesday,2024-01-03,4,30,3.0
h05_r60_t2,1704240000000000000,1,1704261720000000000,1704279860000000000,3628,2076.9195,2074.0405,2074.0405,2082.6775,2.8789999999999054,0.13866191969937985,sl,-2.8789999999999054,2.8789999999999054,-5.8979999999998105,Wednesday,2024-01-03,5,60,2.0
h06_r60_t3,1704240000000000000,1,1704265230000000000,1704274310000000000,1816,2077.5375,2075.459,2075.459,2083.773,2.0785000000000764,0.10006706443144607,sl,-2.0785000000000764,2.0785000000000764,-4.2970000000001525,Wednesday,2024-01-03,6,60,3.0
h13_r30_t3,1704240000000000000,-1,1704290430000000000,1704326395000000000,3606,2073.9755,2076.341,2078.1335,2061.5015000000003,4.157999999999902,0.20022647068099877,session_end,-2.3654999999998836,4.157999999999902,-4.870999999999767,Wednesday,2024-01-03,13,30,3.0
h14_r15_t2,1704240000000000000,1,1704296770000000000,1704326395000000000,2338,2075.4905,2076.279,2071.2825000000003,2083.906499999999,4.207999999999629,0.2029146314324133,session_end,0.7885000000001128,4.207999999999629,1.4370000000002254,Wednesday,2024-01-03,14,15,2.0
h00_r30_t1,1704326400000000000,1,1704328205000000000,1704330500000000000,459,2078.2485,2081.5005,2074.9965,2081.5005,3.2519999999999527,0.15651576275444412,tp,3.2519999999999527,3.2519999999999527,6.363999999999906,Thursday,2024-01-04,0,30,1.0
h01_r60_t3,1704326400000000000,1,1704339610000000000,1704366800000000000,5437,2082.017,2098.701499999999,2076.4555,2098.701499999999,5.561499999999796,0.267626139540447,tp,16.68449999999939,5.561499999999796,33.22899999999878,Thursday,2024-01-04,1,60,3.0
h02_r15_t3,1704326400000000000,1,1704334590000000000,1704341210000000000,1324,2079.5445,2085.3884999999996,2077.5965,2085.3884999999996,1.9479999999998654,0.0936942517999284,tp,5.843999999999596,1.9479999999998654,11.547999999999192,Thursday,2024-01-04,2,15,3.0
h04_r30_t3,1704326400000000000,-1,1704342670000000000,1704343250000000000,116,2083.517,2086.2485,2086.2485,2075.322499999999,2.731500000000324,0.13106587529718097,sl,-2.731500000000324,2.731500000000324,-5.603000000000647,Thursday,2024-01-04,4,30,3.0
h05_r60_t2,1704326400000000000,1,1704348000000000000,1704365025000000000,3405,2085.6504999999997,2091.0694999999996,2082.941,2091.0694999999996,2.7094999999999345,0.12992605315866965,tp,5.418999999999869,2.7094999999999345,10.697999999999737,Thursday,2024-01-04,5,60,2.0
h06_r60_t3,1704326400000000000,1,1704364970000000000,1704389415000000000,4889,2090.1014999999998,2110.9334999999983,2083.1575000000003,2110.9334999999983,6.943999999999505,0.3326353133293641,tp,20.831999999998516,6.943999999999505,41.52399999999703,Thursday,2024-01-04,6,60,3.0
h13_r30_t3,1704326400000000000,1,1704375330000000000,1704412795000000000,6681,2099.585,2110.938,2091.549,2123.693,8.036000000000058,0.3830068131936247,session_end,11.353000000000065,8.036000000000058,22.56600000000013,Thursday,2024-01-04,13,30,3.0
h14_r15_t2,1704326400000000000,1,1704378065000000000,1704412795000000000,6134,2107.625,2110.938,2097.5845,2127.706,10.040500000000065,0.47688776881784584,session_end,3.313000000000102,10.040500000000065,6.486000000000204,Thursday,2024-01-04,14,15,2.0
h00_r30_t1,1704412800000000000,1,1704414600000000000,1704417300000000000,540,2113.056,2110.9795,2110.9795,2115.1215,2.0655000000001564,0.09775023029633186,sl,-2.0765000000001237,2.0765000000001237,-4.293000000000247,Friday,2024-01-05,0,30,1.0
h01_r60_t3,1704412800000000000,1,1704433155000000000,1704438275000000000,1024,2114.031,2107.674,2107.674,2133.102,6.356999999999971,0.3012869745398985,sl,-6.356999999999971,6.356999999999971,-12.853999999999942,Friday,2024-01-05,1,60,3.0
h02_r15_t3,1704412800000000000,-1,1704422520000000000,1704427060000000000,908,2109.485,2111.759,2111.759,2102.6630000000005,2.2739999999998872,0.1076857253194706,sl,-2.2739999999998872,2.2739999999998872,-4.687999999999774,Friday,2024-01-05,2,15,3.0
h05_r60_t2,1704412800000000000,-1,1704434995000000000,1704439510000000000,903,2112.245,2106.125,2115.305,2106.125,3.0599999999999454,0.14472827266806315,tp,6.119999999999891,3.0599999999999454,12.099999999999781,Friday,2024-01-05,5,60,2.0
h06_r60_t3,1704412800000000000,-1,1704438000000000000,1704441680000000000,736,2108.424,2114.27,2114.27,2090.886,5.846000000000004,0.27720264314569537,sl,-5.846000000000004,5.846000000000004,-11.832000000000008,Friday,2024-01-05,6,60,3.0
h13_r30_t3,1704412800000000000,-1,1704461560000000000,1704474240000000000,2536,2104.5335,2077.1645,2113.6565,2077.1645,9.123000000000047,0.43317977601714136,tp,27.369000000000142,9.123000000000047,54.59800000000028,Friday,2024-01-05,13,30,3.0
h14_r15_t2,1704412800000000000,-1,1704464680000000000,1704488275000000000,4708,2084.1755,2075.905,2092.8875,2066.7515,8.711999999999989,0.4172118068259524,session_end,8.270499999999629,8.711999999999989,16.400999999999257,Friday,2024-01-05,14,15,2.0
h00_r30_t1,1704672000000000000,1,1704677685000000000,1704684220000000000,1307,2105.9695,2128.7955,2083.1435,2128.7955,22.826000000000022,1.088159460696998,tp,22.826000000000022,22.826000000000022,45.51200000000004,Monday,2024-01-08,0,30,1.0
h01_r60_t3,1704672000000000000,1,1704681690000000000,1704758395000000000,14578,2110.1695,2127.924,2089.3135,2172.7374999999993,20.855999999999767,0.9897609382796907,session_end,17.754500000000007,20.855999999999767,35.369000000000014,Monday,2024-01-08,1,60,3.0
h02_r15_t3,1704672000000000000,1,1704681015000000000,1704681215000000000,40,2109.5685000000003,2105.1275,2105.1275,2122.891500000001,4.441000000000258,0.21060224131812336,sl,-4.441000000000258,4.441000000000258,-9.022000000000517,Monday,2024-01-08,2,15,3.0
h04_r30_t3,1704672000000000000,-1,1704688530000000000,1704689865000000000,267,2115.2855,2120.9925000000003,2120.9925000000003,2098.164499999999,5.707000000000335,0.2695540644355759,sl,-5.707000000000335,5.707000000000335,-11.55400000000067,Monday,2024-01-08,4,30,3.0
h05_r60_t2,1704672000000000000,1,1704693910000000000,1704740445000000000,9307,2134.9115,2119.9995,2119.9995,2164.7355000000007,14.912000000000262,0.6993805613757923,sl,-14.912000000000262,14.912000000000262,-29.964000000000524,Monday,2024-01-08,5,60,2.0
h06_r60_t3,1704672000000000000,-1,1704699290000000000,1704714155000000000,2973,2129.5175,2145.4305,2145.4305,2081.7785,15.913000000000011,0.7446655427815344,sl,-15.913000000000011,15.913000000000011,-31.966000000000022,Monday,2024-01-08,6,60,3.0
h13_r30_t3,1704672000000000000,-1,1704720885000000000,1704740370000000000,3897,2149.3485,2121.562500000001,2158.6105,2121.562500000001,9.261999999999716,0.43010423131637654,tp,27.78599999999915,9.261999999999716,55.4319999999983,Monday,2024-01-08,13,30,3.0
h14_r15_t2,1704672000000000000,-1,1704723680000000000,1704725275000000000,319,2129.9705,2138.5945,2138.5945,2112.7224999999994,8.624000000000251,0.4034873773343984,sl,-8.624000000000251,8.624000000000251,-17.388000000000503,Monday,2024-01-08,14,15,2.0
h00_r30_t1,1704758400000000000,1,1704761420000000000,1704762320000000000,180,2128.5625,2130.7875,2126.3375,2130.7875,2.224999999999909,0.10460996117206924,tp,2.224999999999909,2.224999999999909,4.309999999999818,Tuesday,2024-01-09,0,30,1.0
h01_r60_t3,1704758400000000000,1,1704770720000000000,1704789520000000000,3760,2133.4505,2147.1275000000005,2128.8914999999997,2147.1275000000005,4.5590000000001965,0.21389270411940253,tp,13.67700000000059,4.5590000000001965,27.214000000001178,Tuesday,2024-01-09,1,60,3.0
h02_r15_t3,1704758400000000000,-1,1704766755000000000,1704767680000000000,185,2129.9785,2131.5125,2131.5125,2125.376500000001,1.5339999999996508,0.0720102091135938,sl,-1.5339999999996508,1.5339999999996508,-3.2079999999993016,Tuesday,2024-01-09,2,15,3.0
h04_r30_t3,1704758400000000000,1,1704776405000000000,1704784340000000000,1587,2134.8255,2142.949499999999,2132.1175000000003,2142.949499999999,2.707999999999629,0.12686036295272782,tp,8.123999999998887,2.707999999999629,16.107999999997773,Tuesday,2024-01-09,4,30,3.0
h05_r60_t2,1704758400000000000,1,1704782680000000000,1704798280000000000,3119,2140.7745,2152.9325000000003,2134.6955,2152.9325000000003,6.079000000000178,0.2842688587650544,tp,12.158000000000357,6.079000000000178,24.176000000000712,Tuesday,2024-01-09,5,60,2.0
h06_r60_t3,1704758400000000000,1,1704784250000000000,1704844795000000000,11298,2142.1875,2144.472,2136.0795,2160.5115000000005,6.108000000000175,0.28541062472358675,session_end,2.2845000000002074,6.108000000000175,4.429000000000415,Tuesday,2024-01-09,6,60,3.0
h13_r30_t3,1704758400000000000,-1,1704807245000000000,1704844795000000000,6700,2149.5595000000003,2144.509,2155.6525,2131.2805000000008,6.092999999999847,0.28314321967716877,session_end,5.050500000000284,6.092999999999847,9.961000000000567,Tuesday,2024-01-09,13,30,3.0
h14_r15_t2,1704758400000000000,-1,1704809740000000000,1704844795000000000,6201,2150.5625,2144.509,2154.9314999999997,2141.8245000000006,4.368999999999687,0.20307069476995063,session_end,6.0534999999999854,4.368999999999687,11.96699999999997,Tuesday,2024-01-09,14,15,2.0
h01_r60_t3,1704844800000000000,-1,1704854850000000000,1704871695000000000,3335,2143.3755,2145.0085,2145.0085,2138.4765000000007,1.6329999999998108,0.07615743088758901,sl,-1.6329999999998108,1.6329999999998108,-3.4059999999996218,Wednesday,2024-01-10,1,60,3.0
h04_r30_t3,1704844800000000000,1,1704862345000000000,1704865020000000000,529,2144.534,2143.2695,2143.2695,2148.327500000001,1.2645000000002256,0.05897194343917778,sl,-1.2645000000002256,1.2645000000002256,-2.6690000000004512,Wednesday,2024-01-10,4,30,3.0
h05_r60_t2,1704844800000000000,-1,1704866400000000000,1704871140000000000,943,2142.3815,2144.673,2144.673,2137.7985000000003,2.2914999999998145,0.10695426777399133,sl,-2.2914999999998145,2.2914999999998145,-4.722999999999629,Wednesday,2024-01-10,5,60,2.0
h06_r60_t3,1704844800000000000,1,1704870890000000000,1704875365000000000,895,2143.3985000000002,2141.476,2141.476,2149.1660000000006,1.9225000000001273,0.08972858561379496,sl,-1.9225000000001273,1.9225000000001273,-3.985000000000255,Wednesday,2024-01-10,6,60,3.0
h13_r30_t3,1704844800000000000,1,1704893520000000000,1704898120000000000,918,2144.3095,2153.0664999999995,2141.3905,2153.0664999999995,2.918999999999869,0.13616209026300502,tp,8.756999999999607,2.918999999999869,17.373999999999214,Wednesday,2024-01-10,13,30,3.0
h14_r15_t2,1704844800000000000,-1,1704896580000000000,1704897615000000000,207,2144.6530000000002,2147.368,2147.368,2139.223000000001,2.7149999999996908,0.1265484413683215,sl,-2.7149999999996908,2.7149999999996908,-5.569999999999381,Wednesday,2024-01-10,14,15,2.0
h00_r30_t1,1704931200000000000,1,1704939200000000000,1704940205000000000,201,2145.624,2149.1259999999997,2142.122,2149.1259999999997,3.5019999999999527,0.16334595198692264,tp,3.5019999999999527,3.5019999999999527,6.863999999999906,Thursday,2024-01-11,0,30,1.0
h01_r60_t3,1704931200000000000,1,1704939180000000000,1704952150000000000,2576,2145.257,2154.0125000000007,2142.3385,2154.0125000000007,2.918500000000222,0.13611540123495972,tp,8.755500000000666,2.918500000000222,17.37100000000133,Thursday,2024-01-11,1,60,3.0
h02_r15_t3,1704931200000000000,1,1704939310000000000,1704951905000000000,2501,2146.124,2152.8244999999993,2143.8905,2152.8244999999993,2.2334999999998217,0.104079826687392,tp,6.700499999999465,2.2334999999998217,13.26099999999893,Thursday,2024-01-11,2,15,3.0
h04_r30_t3,1704931200000000000,1,1704951195000000000,1704958075000000000,1376,2151.538,2148.9645,2148.9645,2159.2405000000003,2.567500000000109,0.11939103365200124,sl,-2.5734999999999673,2.5734999999999673,-5.286999999999934,Thursday,2024-01-11,4,30,3.0
h05_r60_t2,1704931200000000000,-1,1704957850000000000,1704968255000000000,2081,2149.0685,2155.224,2155.224,2136.7574999999993,6.155500000000302,0.2860607705447006,sl,-6.155500000000302,6.155500000000302,-12.451000000000604,Thursday,2024-01-11,5,60,2.0
h06_r60_t3,1704931200000000000,-1,1704957215000000000,1704968195000000000,2196,2149.766,2153.5035,2153.5035,2138.553500000001,3.737499999999727,0.17357498996863005,sl,-3.737499999999727,3.737499999999727,-7.614999999999454,Thursday,2024-01-11,6,60,3.0
h13_r30_t3,1704931200000000000,-1,1704979800000000000,1704990220000000000,2084,2163.1195,2171.379,2171.379,2138.3409999999994,8.259500000000116,0.3816767436659136,sl,-8.259500000000116,8.259500000000116,-16.659000000000233,Thursday,2024-01-11,13,30,3.0
h14_r15_t2,1704931200000000000,1,1704983650000000000,1704990600000000000,1390,2163.695,2173.573000000001,2158.756,2173.573000000001,4.939000000000306,0.22850750225432231,tp,9.878000000000611,4.939000000000306,19.616000000001222,Thursday,2024-01-11,14,15,2.0
h00_r30_t1,1705017600000000000,-1,1705020395000000000,1705021370000000000,195,2186.517,2183.652,2189.3835,2183.652,2.8649999999997817,0.1309225607904424,tp,2.8649999999997817,2.8665000000000873,5.589999999999564,Friday,2024-01-12,0,30,1.0
h01_r60_t3,1705017600000000000,-1,1705024825000000000,1705096675000000000,14320,2180.1945,2168.676,2187.0845,2159.5245000000004,6.889999999999873,0.3159246907067415,session_end,11.518500000000131,6.889999999999873,22.89700000000026,Friday,2024-01-12,1,60,3.0
h02_r15_t3,1705017600000000000,1,1705025945000000000,1705030395000000000,890,2180.9475,2177.0085,2177.0085,2192.764500000001,3.9390000000003056,0.18071472467156535,sl,-3.9390000000003056,3.9390000000003056,-8.018000000000612,Friday,2024-01-12,2,15,3.0
h04_r30_t3,1705017600000000000,-1,1705033810000000000,1705036915000000000,620,2175.9295,2177.8265,2177.8265,2170.2385000000004,1.8969999999999345,0.08717688659031227,sl,-1.8969999999999345,1.8969999999999345,-3.933999999999869,Friday,2024-01-12,4,30,3.0
h05_r60_t2,1705017600000000000,-1,1705039360000000000,1705040520000000000,232,2175.7835,2171.3294999999994,2178.0105000000003,2171.3294999999994,2.2270000000003165,0.10229243924751517,tp,4.454000000000633,2.2270000000003165,8.768000000001265,Friday,2024-01-12,5,60,2.0
h06_r60_t3,1705017600000000000,-1,1705042800000000000,1705066245000000000,4674,2169.6335,2177.5465,2177.5465,2145.8945,7.913000000000011,0.36465160518364775,sl,-7.913000000000011,7.913000000000011,-15.966000000000022,Friday,2024-01-12,6,60,3.0
h13_r30_t3,1705017600000000000,1,1705066245000000000,1705070725000000000,893,2177.4275,2171.1555,2171.1555,2196.2434999999996,6.2719999999999345,0.2880983282534078,sl,-6.2719999999999345,6.2719999999999345,-12.68399999999987,Friday,2024-01-12,13,30,3.0
h14_r15_t2,1705017600000000000,-1,1705070095000000000,1705096675000000000,5288,2177.6365,2168.676,2184.2495,2164.4105000000004,6.612999999999829,0.3031506720267673,session_end,8.960500000000138,6.612999999999829,17.781000000000276,Friday,2024-01-12,14,15,2.0
h00_r30_t1,1705276800000000000,-1,1705278695000000000,1705281845000000000,630,2161.1525,2156.0485000000003,2166.2565,2156.0485000000003,5.1039999999998145,0.2360911920731741,tp,5.1039999999998145,5.1039999999998145,10.067999999999628,Monday,2024-01-15,0,30,1.0
h01_r60_t3,1705276800000000000,1,1705285245000000000,1705326455000000000,8241,2160.6504999999997,2177.4055,2155.0654999999997,2177.4055,5.585000000000036,0.25859193105203093,tp,16.75500000000011,5.585000000000036,33.37000000000022,Monday,2024-01-15,1,60,3.0
h02_r15_t3,1705276800000000000,1,1705285045000000000,1705290750000000000,1141,2160.0515,2165.0285000000003,2158.3925,2165.0285000000003,1.6590000000001055,0.0768426783957947,tp,4.9770000000003165,1.6590000000001055,9.814000000000632,Monday,2024-01-15,2,15,3.0
h05_r60_t2,1705276800000000000,-1,1705299915000000000,1705301150000000000,247,2161.7875,2165.3605,2165.3605,2154.6415,3.5729999999998654,0.16517597621058505,sl,-3.5729999999998654,3.5729999999998654,-7.2859999999997305,Monday,2024-01-15,5,60,2.0
h06_r60_t3,1705276800000000000,-1,1705303765000000000,1705316785000000000,2604,2160.5725,2166.4455,2166.4455,2142.9535000000014,5.8729999999995925,0.27109283925780625,sl,-5.8729999999995925,5.8729999999995925,-11.885999999999186,Monday,2024-01-15,6,60,3.0
h13_r30_t3,1705276800000000000,1,1705325490000000000,1705363195000000000,6680,2175.9785,2175.92,2169.2664999999997,2196.1145000000015,6.712000000000444,0.30863537595051,session_end,-0.05850000000009459,6.712000000000444,-0.2570000000001892,Monday,2024-01-15,13,30,3.0
h14_r15_t2,1705276800000000000,-1,1705328190000000000,1705363195000000000,6140,2175.5095,2175.957,2180.5805,2165.3675000000003,5.070999999999913,0.23303751370892978,session_end,-0.44749999999976353,5.070999999999913,-1.0349999999995272,Monday,2024-01-15,14,15,2.0
h00_r30_t1,1705363200000000000,1,1705365115000000000,1705366395000000000,252,2177.3615,2179.4525,2175.2705,2179.4525,2.0909999999998945,0.09608220335653112,tp,2.0909999999998945,2.0909999999998945,4.041999999999789,Tuesday,2024-01-16,0,30,1.0
h01_r60_t3,1705363200000000000,-1,1705370635000000000,1705375345000000000,940,2176.3795,2179.3205,2179.3205,2167.5565000000006,2.9409999999998035,0.13507415644672774,sl,-2.9409999999998035,2.9409999999998035,-6.021999999999607,Tuesday,2024-01-16,1,60,3.0
h02_r15_t3,1705363200000000000,1,1705371415000000000,1705373325000000000,380,2177.3644999999997,2175.0635,2175.0635,2184.267499999998,2.300999999999476,0.10570059720145959,sl,-2.300999999999476,2.300999999999476,-4.741999999998952,Tuesday,2024-01-16,2,15,3.0
h04_r30_t3,1705363200000000000,-1,1705381210000000000,1705381480000000000,54,2179.3885,2180.7005,2180.7005,2175.4525000000003,1.3119999999998981,0.06018515651466007,sl,-1.3119999999998981,1.3119999999998981,-2.7639999999997964,Tuesday,2024-01-16,4,30,3.0
h05_r60_t2,1705363200000000000,-1,1705389720000000000,1705394865000000000,1029,2179.1414999999997,2183.9625,2183.9625,2169.499499999999,4.821000000000367,0.22094120218871413,sl,-4.821000000000367,4.821000000000367,-9.782000000000735,Tuesday,2024-01-16,5,60,2.0
h06_r60_t3,1705363200000000000,-1,1705389600000000000,1705393925000000000,865,2179.4705000000004,2182.2655,2182.2655,2171.0855000000015,2.794999999999618,0.12811548086505306,sl,-2.794999999999618,2.794999999999618,-5.729999999999236,Tuesday,2024-01-16,6,60,3.0
h13_r30_t3,1705363200000000000,1,1705411870000000000,1705418300000000000,1286,2186.9335,2183.8265,2183.8265,2196.2545,3.106999999999971,0.14215558097915185,sl,-3.106999999999971,3.106999999999971,-6.3539999999999415,Tuesday,2024-01-16,13,30,3.0
h14_r15_t2,1705363200000000000,-1,1705415040000000000,1705449595000000000,5993,2188.7574999999997,2184.003,2194.7574999999997,2176.7574999999997,6.0,0.27370445985451236,session_end,4.7544999999995525,6.0,9.368999999999104,Tuesday,2024-01-16,14,15,2.0
h00_r30_t1,1705449600000000000,-1,1705451470000000000,1705458755000000000,1456,2183.605,2185.533,2185.533,2181.677,1.9279999999998836,0.08827329558825285,sl,-1.9279999999998836,1.9279999999998836,-3.9959999999997673,Wednesday,2024-01-17,0,30,1.0
h01_r60_t3,1705449600000000000,1,1705458725000000000,1705472460000000000,2740,2185.11,2182.292,2182.292,2193.5640000000008,2.818000000000211,0.12902380988356318,sl,-2.818000000000211,2.818000000000211,-5.776000000000422,Wednesday,2024-01-17,1,60,3.0
h02_r15_t3,1705449600000000000,1,1705458630000000000,1705471505000000000,2568,2184.533,2183.298,2183.298,2188.2380000000003,1.2350000000001273,0.05654697176086022,sl,-1.2350000000001273,1.2350000000001273,-2.610000000000255,Wednesday,2024-01-17,2,15,3.0
h04_r30_t3,1705449600000000000,1,1705466545000000000,1705468310000000000,352,2186.177,2185.076,2185.076,2189.4800000000005,1.1010000000001128,0.05037852529565298,sl,-1.1010000000001128,1.1010000000001128,-2.3420000000002257,Wednesday,2024-01-17,4,30,3.0
h05_r60_t2,1705449600000000000,-1,1705471275000000000,1705474180000000000,581,2183.598,2176.9979999999996,2186.898,2176.9979999999996,3.300000000000182,0.1511048511983614,tp,6.600000000000364,3.300000000000182,13.060000000000727,Wednesday,2024-01-17,5,60,2.0
h06_r60_t3,1705449600000000000,-1,1705476520000000000,1705500010000000000,4698,2175.635,2184.166,2184.166,2150.0420000000004,8.530999999999949,0.3920175647396468,sl,-8.530999999999949,8.530999999999949,-17.2019999999999,Wednesday,2024-01-17,6,60,3.0
h13_r30_t3,1705449600000000000,1,1705498485000000000,1705499225000000000,148,2181.114,2176.92,2176.92,2193.696,4.19399999999996,0.1925755999276331,sl,-4.19399999999996,4.19399999999996,-8.52799999999992,Wednesday,2024-01-17,13,30,3.0
h14_r15_t2,1705449600000000000,1,1705502650000000000,1705535995000000000,5817,2189.416,2186.247,2176.815,2214.6180000000004,12.601000000000113,0.5773556187134565,session_end,-3.169000000000324,12.601000000000113,-6.478000000000647,Wednesday,2024-01-17,14,15,2.0
h00_r30_t1,1705536000000000000,-1,1705538210000000000,1705540405000000000,439,2183.6905,2186.281,2186.281,2181.1000000000004,2.5904999999997926,0.11857832348879777,sl,-2.5904999999997926,2.5904999999997926,-5.320999999999585,Thursday,2024-01-18,0,30,1.0
h01_r60_t3,1705536000000000000,-1,1705545120000000000,1705575545000000000,6085,2181.0675,2187.675,2187.675,2161.245,6.607500000000073,0.30278250593021006,sl,-6.607500000000073,6.607500000000073,-13.355000000000146,Thursday,2024-01-18,1,60,3.0
h02_r15_t3,1705536000000000000,-1,1705545060000000000,1705553405000000000,1669,2181.5045,2184.5705,2184.5705,2172.3065000000006,3.0659999999998035,0.140375231326102,sl,-3.0659999999998035,3.0659999999998035,-6.271999999999607,Thursday,2024-01-18,2,15,3.0
h04_r30_t3,1705536000000000000,-1,1705552850000000000,1705553405000000000,111,2182.2425,2184.5295,2184.5295,2175.381499999999,2.287000000000262,0.10474760384704751,sl,-2.287000000000262,2.287000000000262,-4.7140000000005235,Thursday,2024-01-18,4,30,3.0
h05_r60_t2,1705536000000000000,1,1705561430000000000,1705622395000000000,11398,2183.8565,2191.418,2171.4615,2208.6465,12.394999999999982,0.5702157826251861,session_end,7.561500000000251,12.394999999999982,14.983000000000501,Thursday,2024-01-18,5,60,2.0
h06_r60_t3,1705536000000000000,1,1705561225000000000,1705622395000000000,11439,2181.307,2191.418,2172.7655,2206.9314999999992,8.541499999999814,0.391601665252662,session_end,10.111000000000331,8.541499999999814,20.08200000000066,Thursday,2024-01-18,6,60,3.0
h13_r30_t3,1705536000000000000,1,1705584630000000000,1705622395000000000,6759,2192.176,2191.418,2187.575,2205.9790000000003,4.601000000000113,0.21003675300801358,session_end,-0.7579999999998108,4.601000000000113,-1.6559999999996218,Thursday,2024-01-18,13,30,3.0
h14_r15_t2,1705536000000000000,1,1705587590000000000,1705588955000000000,273,2197.9415,2194.0975,2194.0975,2205.6295,3.844000000000051,0.17511283936084956,sl,-3.844000000000051,3.844000000000051,-7.8280000000001015,Thursday,2024-01-18,14,15,2.0
h00_r30_t1,1705622400000000000,1,1705625290000000000,1705626550000000000,252,2193.2275,2189.0005,2189.0005,2197.4545,4.226999999999862,0.19281186246816343,sl,-4.226999999999862,4.226999999999862,-8.593999999999724,Friday,2024-01-19,0,30,1.0
h01_r60_t3,1705622400000000000,-1,1705634180000000000,1705653970000000000,3958,2180.4155,2192.8095000000003,2192.8095000000003,2143.2334999999994,12.394000000000233,0.5679327846921279,sl,-12.394000000000233,12.394000000000233,-24.928000000000466,Friday,2024-01-19,1,60,3.0
