session_date,weekday,bars,ticks,open,high,low,close,range_pct,ret_pct,trendiness,vwap_drift_pct,realized_vol_pct,max_dev_pct,mean_abs_dev_pct,vwap_crosses,avg_spread,median_spread
2024-05-22,Wednesday,276,171221,2421.759,2426.626,2375.0344999999998,2382.07,2.130331713436409,-1.6388501085368052,0.7692933913532172,-0.7525266983423474,0.9365497607488029,1.3630460176311805,0.47923509624854754,17,0.07322675970873742,0.06299999999964712
2024-05-23,Thursday,276,192416,2382.2555,2383.782,2326.956,2332.0455,2.385386454139786,-2.10766645307357,0.8835744201597863,-1.1140606955679127,1.2459313208751603,1.3313072249201436,0.5317477557110164,13,0.07072121175253884,0.06299999999964712
2024-05-24,Friday,252,122902,2332.115,2347.485,2325.451,2333.98,0.9448076102593614,0.07997032736379794,0.08464191703731631,0.1648833705072418,0.734654127066307,0.3842927193534481,0.13474857328954828,9,0.06250269085110594,0.06299999999964712
2024-05-27,Monday,230,95899,2337.2865,2358.5860000000002,2334.46,2352.4725,1.032222622258769,0.6497277933192911,0.6294454115891389,0.39971733436934087,0.5491436901884809,0.5931484163447026,0.19746316213769552,8,0.07139383112148304,0.06299999999964712
2024-05-28,Tuesday,276,146615,2352.512,2364.1895,2340.3289999999997,2359.785,1.0142562503400718,0.30915889058162865,0.3048133945223115,0.016030266989995212,0.7506082511807337,0.5996192151722239,0.20724578763405704,14,0.07075980808939634,0.06299999999964712
2024-05-29,Wednesday,276,131554,2359.7485,2361.4610000000002,2334.6059999999998,2338.464,1.1380450077624997,-0.9019817154243431,0.7925712157884875,-0.5602431250632115,0.7129619987687136,0.6788314822791142,0.28572989924658965,16,0.07313206630639793,0.06299999999964712
2024-05-30,Thursday,276,156123,2338.478,2351.9475,2322.6275,2344.0065,1.2538069633325677,0.23641445418771928,0.1885572987721645,0.06437049477012088,0.8042493398516183,0.6633295757715393,0.19154313258013306,15,0.07090256036888713,0.06299999999964712
2024-05-31,Friday,252,154764,2344.0209999999997,2359.791,2320.6265,2327.2915000000003,1.6708254746864608,-0.7137094761522812,0.42715980032936274,-0.16322235185021072,0.9919000638775185,0.8283765214859526,0.2343592006770038,26,0.06250149452009095,0.06299999999964712
2024-06-03,Monday,276,144741,2326.0675,2354.8465,2314.7805,2350.7290000000003,1.722477959044622,1.0602228869110701,0.6155218888833425,0.36268165086924026,0.8230128468606027,1.0168395547089593,0.3687128153896933,10,0.07047196204841251,0.06299999999964712
2024-06-04,Tuesday,276,148121,2350.74,2352.8955,2315.6465,2328.886,1.5845648604269402,-0.9296647013280847,0.5867003141023831,-0.6844697998495469,0.8439948378081612,0.9747281612567253,0.34526977224547817,7,0.06993374157991274,0.06299999999964712
2024-06-05,Wednesday,276,137158,2328.89,2357.5305,2325.927,2355.112,1.3570198678340202,1.1259441193014788,0.829718227411535,0.5591866306009997,0.8042150630728103,0.9257335554040073,0.3321810410638516,15,0.07458455725516364,0.06299999999964712
2024-06-06,Thursday,276,138834,2355.108,2378.622,2353.436,2376.83,1.0694201709645457,0.922335621126494,0.8624632732470426,0.518925301404619,0.82226406098818,0.5620294294488204,0.22459663455814233,17,0.06249218272871658,0.062000000000352884
2024-06-07,Friday,252,197157,2376.8345,2387.798,2286.8235,2293.9015,4.248276436579821,-3.4892206419925325,0.8213261764108775,-1.4929809189871808,1.4497368317173893,2.3816817896683826,1.0945948292835304,7,0.06292337266339389,0.06299999999964712
2024-06-10,Monday,276,120771,2298.5765,2313.858,2287.808,2310.0305,1.1333101160653205,0.4983084095743484,0.4396928982725391,0.12368491646038014,0.7654660998779359,0.6395174131489031,0.23446486520481977,20,0.06249582444376718,0.062000000000352884
2024-06-11,Tuesday,276,133407,2310.026,2320.0505,2297.725,2315.1705,0.9664609835560259,0.2227031210904265,0.23043156928177883,-0.033666252388457454,0.7155836493029899,0.6087922663178188,0.18734130153064216,17,0.062499024390241124,0.062000000000352884
2024-06-12,Wednesday,276,173398,2315.156,2341.7195,2310.7535,2320.649,1.3375340581801118,0.2372626293865268,0.1773881030807943,0.20992659382002912,1.1058632983869001,1.111707747538773,0.21143147714718952,26,0.06290538653063572,0.06299999999964712
2024-06-13,Thursday,276,147005,2320.669,2326.8555,2295.563,2302.435,1.3484258203130226,-0.7857217035260058,0.582695534073657,-0.37735083058848606,1.0483791740589672,0.7757854139382383,0.2240167594083299,16,0.06250834856794542,0.06299999999964712
2024-06-14,Friday,252,128161,2302.4805,2336.66,2301.5995000000003,2332.926,1.5227273368873089,1.3222913288516367,0.8683703883287507,0.7579613032566096,0.8084839765732577,1.0017015223633632,0.4111362643865628,10,0.06249628302137471,0.062000000000352884
2024-06-17,Monday,276,110976,2329.018,2329.0495,2310.0515,2320.745,0.8157085947811501,-0.3552140859366539,0.4354668912517169,-0.2831309331626668,0.7337413981153559,0.4874087008126707,0.1071740636065038,25,0.06250268981537765,0.06299999999964712
2024-06-18,Tuesday,276,120769,2320.734,2333.1775,2306.602,2328.3545,1.1451333931419938,0.3283659393967595,0.2867490733946686,0.009280622689730886,0.7154975428880308,0.5204041882812398,0.23676541100185766,16,0.06250638557898003,0.06299999999964712
2024-06-19,Wednesday,230,74157,2328.3715,2335.0595,2323.8015,2329.442,0.4835139066081083,0.04597634011581961,0.09508793746667515,0.013425250398975956,0.470668128464704,0.21664053123251992,0.05660493846211847,27,0.0625076012278936,0.06299999999964712
2024-06-20,Thursday,276,128398,2329.4584999999997,2365.608,2327.8360000000002,2360.8469999999998,1.6214927203038791,1.3474590768627142,0.8309991528116085,0.6927132070037436,0.756404768420872,1.0925952655976743,0.35860659061025296,6,0.06250276612559921,0.062000000000352884
2024-06-21,Friday,252,136104,2360.8645,2368.835,2316.772,2321.6025,2.205251508504622,-1.6630348755720696,0.754124810325953,-0.49949424035636925,0.9780127798009007,1.5888519108757797,0.5045524378905345,13,0.06250334991708333,0.06299999999964712
2024-06-24,Monday,276,110713,2319.2709999999997,2334.7290000000003,2317.9625,2330.9764999999998,0.7229211247844767,0.5047060046023095,0.6981480929233832,0.3323625253862395,0.6291267585975301,0.33079804646156596,0.13897748074653313,22,0.062499238037184573,0.062000000000352884
2024-06-25,Tuesday,276,117975,2330.9695,2337.187,2315.536,2320.127,0.9288409822608078,-0.46514980140238643,0.5007851831324318,-0.23923693734508744,0.6570359451730415,0.42612658641854767,0.16311195390008745,26,0.06250738646726244,0.06299999999964712
2024-06-26,Wednesday,276,130303,2320.0765,2323.971,2293.6235,2298.501,1.3080387651010583,-0.9299477840493586,0.7109481835406548,-0.47900598663945615,0.7993782620425485,0.8460433191458278,0.2868485767020436,28,0.06253498843860407,0.06299999999964712
2024-06-27,Thursday,276,117137,2298.5115,2331.036,2296.5295,2327.821,1.5012541812385956,1.2751513316335308,0.8493906945068285,0.6784923690871041,0.6821371942902559,0.9886091374085206,0.419325408030414,23,0.06250475899939154,0.06299999999964712
2024-06-28,Friday,252,116451,2327.7635,2339.9094999999998,2319.081,2326.7375,0.8947859178992892,-0.04407664266579659,0.04925942818733267,-0.0017883098540010262,0.6236925115087653,0.4835990612238163,0.14690021552642935,14,0.0625053420930386,0.062000000000352884
2024-07-01,Monday,276,116119,2325.0505,2338.584,2318.544,2332.322,0.8619167626681643,0.3127458951966974,0.3628493013972206,0.17608105798242965,0.7430902234646869,0.5092911869858042,0.12174040450645952,29,0.06251217874366564,0.062000000000352884
2024-07-02,Tuesday,276,113080,2332.3165,2336.877,2319.1040000000003,2330.2795,0.7620320826954525,-0.08733806067914913,0.11461205198896322,-0.21656382638597485,0.6749304181121186,0.3693553645252218,0.11342212536281039,26,0.06249326671135252,0.062000000000352884
2024-07-03,Wednesday,276,119325,2330.277,2365.0265,2326.8995,2359.025,1.6361574181953455,1.2336730783507732,0.7540063472080175,0.6804211687991348,0.741208994741548,1.0294488715627772,0.406555153202267,4,0.06254454897620113,0.062000000000352884
2024-07-04,Thursday,230,72805,2358.9985,2362.64,2350.43,2356.821,0.5175925292025424,-0.09230612058465643,0.17833742833744717,-0.004813647234070521,0.42493245462545715,0.233845039941344,0.04896852602358039,34,0.06249777290982078,0.062000000000352884
2024-07-05,Friday,252,128058,2356.853,2393.026,2348.9335,2391.656,1.8708209633778494,1.476672495060145,0.7893179112093913,0.652204756859593,0.8335300006800849,0.961377762625587,0.3592485312458219,7,0.06295333998005924,0.06299999999964712
2024-07-08,Monday,276,123438,2386.165,2391.1885,2351.075,2361.811,1.6810865971129567,-1.020633527019289,0.607127276353337,-0.539331619064036,0.7944055816793981,1.0835530013603873,0.35574759693739016,8,0.0625019547953566,0.06299999999964712
2024-07-09,Tuesday,276,123127,2361.8375,2371.6735,2349.422,2365.0655,0.9421266281020539,0.1366732469951919,0.1450688717614582,0.012029229808922653,0.7067692970046039,0.43312075746352546,0.0938944396174735,20,0.062498317116455614,0.062000000000352884
2024-07-10,Wednesday,276,102804,2365.0445,2386.7605,2363.4035,2372.9515,0.9875924110518839,0.3343277473214628,0.3385280643918381,0.3056387079757709,0.5670585560156044,0.5703119659739225,0.13518750853392206,28,0.0625033019444815,0.06299999999964712
2024-07-11,Thursday,276,157798,2372.932,2424.638,2371.518,2415.9545,2.238580793718484,1.8130523757107257,0.8099115210843397,0.9442550985915674,1.1952232429680112,1.5938167559001553,0.5360163661066786,7,0.06251508529108189,0.062000000000352884
2024-07-12,Friday,252,122583,2415.951,2418.3379999999997,2391.4455,2411.4995,1.1131227413138731,-0.18425456476559846,0.16552942270150175,-0.2367574693439479,0.7351137032275644,0.5738742124585687,0.16975175312809598,9,0.06249674245446021,0.062000000000352884
2024-07-15,Monday,276,132575,2408.7495,2439.8540000000003,2401.3885,2422.585,1.5969074409771646,0.5743851737177378,0.35968595234690953,0.35330839680452486,0.6736790263547856,0.9876589858026317,0.2515133613024829,7,0.05250277760820472,0.052999999999883585
2024-07-16,Tuesday,276,148574,2422.572,2470.0565,2420.0045,2468.368,2.0660686245857764,1.890387571556173,0.914968432829851,0.9610219459984365,0.8371607355071267,1.2019254540739728,0.5205355649636781,7,0.05249744928944573,0.052000000000134605
2024-07-17,Wednesday,276,180862,2468.358,2483.8469999999998,2451.4970000000003,2461.3865,1.3105878482780637,-0.2824347197610762,0.21550231839258804,-0.02072648270312967,1.0045893990076182,0.7073307284349282,0.23725279946699512,13,0.05253406540071574,0.052000000000134605
2024-07-18,Thursday,276,145915,2461.4235,2475.056,2440.316,2441.34,1.4113784157825844,-0.8159302939945008,0.5781088082901438,0.03165693144224051,0.7832517183944158,0.9214577975200443,0.25948289724415907,24,0.05331955184802081,0.052999999999883585
2024-07-19,Friday,252,173695,2441.382,2441.4335,2393.8175,2400.541,1.9503707326424127,-1.6728639762232984,0.8577158938172024,-0.8823269665268434,0.9648767770002925,0.9692587390808286,0.4000566386620806,8,0.0525052701358964,0.052000000000134605
2024-07-22,Monday,276,142266,2411.5860000000002,2412.27,2383.8875,2395.873,1.1769225729457777,-0.6515629133690523,0.5536157843741778,-0.43381010881548704,0.8276418421019909,0.7804871418981845,0.2011751946069557,10,0.052506805835317874,0.052999999999883585
2024-07-23,Tuesday,276,130510,2395.84,2412.0744999999997,2388.2715,2408.603,0.9935137571791055,0.5327150394016261,0.5361929168592187,0.26587484482184653,0.6969365844271241,0.48827611905492235,0.1889070190596506,10,0.05249878212154398,0.052000000000134605
2024-07-24,Wednesday,276,152455,2408.6485000000002,2432.044,2393.1499999999996,2398.7595,1.6147644623115507,-0.4105621887128871,0.25425515503676827,0.1523622333932489,0.8945404419526607,0.7947154632395509,0.23716207968065733,23,0.05251142493484426,0.052000000000134605
2024-07-25,Thursday,276,220400,2398.81,2400.075,2353.1760000000004,2363.8905,1.9550944009737927,-1.4557009517218942,0.7445681144587388,-1.1576487271601927,1.2575250754666512,0.8002639491575086,0.3498773348045102,6,0.052510775207915195,0.052999999999883585
2024-07-26,Friday,252,142177,2363.9385,2390.889,2355.932,2387.2039999999997,1.478760974534673,0.9841838101963954,0.6655462425265125,0.5017220957132549,0.8356893104801814,0.7140844582495146,0.24694892662096335,16,0.052496513249652085,0.052000000000134605
2024-07-29,Monday,276,147526,2397.145,2402.5505000000003,2369.585,2381.233,1.3751984131122752,-0.6637896330843486,0.48268644491967927,-0.38840590549080223,0.8194312469200243,0.934224775400142,0.19945093148374107,19,0.05250360415393899,0.052999999999883585
2024-07-30,Tuesday,276,150418,2381.276,2412.9685,2376.5609999999997,2409.897,1.528907190934619,1.201918635219105,0.7861292316143623,0.4433314888197181,0.7819678796174546,0.8832481487185376,0.297663737481072,22,0.05250703286043252,0.052999999999883585
2024-07-31,Wednesday,276,175069,2409.8999999999996,2451.041,2403.9674999999997,2445.8334999999997,1.95333831279308,1.4910784679862277,0.7633488055912514,0.6006501667877581,0.833019746835654,1.2557298140761046,0.3577720850352716,7,0.05250699957578437,0.052999999999883585
2024-08-01,Thursday,276,205119,2445.815,2462.392,2430.255,2445.934,1.3139587417690919,0.004865453846678587,0.003702896972341629,-0.09659161413353547,1.1642549749560787,0.6639031567123808,0.17371358642759244,21,0.052496850012115445,0.052000000000134605
2024-08-02,Friday,252,267045,2445.9759999999997,2477.7934999999998,2410.8845,2441.9825,2.7354724657968705,-0.16326815962215435,0.059685543051003695,0.24270628691700596,1.6682967063481575,1.8072780181129173,0.46418294258916926,6,0.05253316546285575,0.052999999999883585
2024-08-05,Monday,276,362239,2441.0735,2458.9265,2364.335,2404.9275,3.8749959802521308,-1.4807419768392958,0.3821273581664334,-0.8774699395172414,1.8325731767946434,2.53070107484196,0.6367969715231059,8,0.05250324026406362,0.052999999999883585
2024-08-06,Tuesday,276,233953,2404.955,2418.4225,2381.4935,2383.877,1.5355380869912365,-0.8764405155190005,0.5707709388285609,-0.2321482619032047,1.11156439038644,1.00200982849724,0.35146854014979745,9,0.05250775851618329,0.052999999999883585
2024-08-07,Wednesday,276,182745,2383.8135,2407.1490000000003,2379.0209999999997,2384.8815,1.1799580797743032,0.04480216258527591,0.03796928327644102,0.29247238527995123,0.8507416551097765,0.6494569589776659,0.2201857656218712,19,0.052498182479097974,0.052000000000134605
2024-08-08,Thursday,276,181953,2384.9245,2427.9085,2383.3725,2424.685,1.8673966408580254,1.6671596941538345,0.8927721393928465,0.945689764852491,0.8905131358839333,1.0935079977310505,0.4829207425002737,5,0.052494714459294795,0.052000000000134605
2024-08-09,Friday,252,149641,2424.6090000000004,2437.1580000000004,2416.9195,2430.895,0.8347119061259107,0.2592582969047629,0.3105961410183306,0.06072378589544445,0.7015657713663995,0.41571835934880824,0.13521138420370096,16,0.05249940326216645,0.052000000000134605
2024-08-12,Monday,276,135051,2428.018,2476.118,2423.915,2475.621,2.1500252469297996,1.9605703087868402,0.9118824588625192,0.8474288308810342,0.6749628944018604,1.159279650084896,0.538143066022846,11,0.04797598253275058,0.04999999999972715
2024-08-13,Tuesday,276,143581,2475.665,2477.048,2458.5775,2464.1440000000002,0.746082365748189,-0.4653699107108486,0.6237513873473806,-0.4261127393976346,0.7637676097358388,0.39797075856391206,0.12001091602178499,12,0.04460077849410258,0.04500000000007276
2024-08-14,Wednesday,276,171230,2464.189,2480.1955,2438.08,2449.4925,1.7091018586642457,-0.5964031168063819,0.34895703482091045,-0.22231040674348737,0.9468038226854972,0.9781415794071988,0.3670417216501054,12,0.04459889173060765,0.04500000000007276
2024-08-15,Thursday,276,165237,2449.4805,2470.1795,2432.1785,2457.383,1.551390182530549,0.3226194288952164,0.20795505381436405,0.2030594171709664,1.007465805367049,0.830920774567847,0.12584168546269553,17,0.04460533203481711,0.04499999999961801
2024-08-16,Friday,252,163742,2457.3975,2509.851,2450.7795,2507.9049999999997,2.403823557238909,2.0553247897419817,0.8550231499115427,0.6512828538775064,0.9499615401387043,1.4981336883154641,0.5776647848037407,10,0.04460728261590779,0.04500000000007276
2024-08-19,Monday,276,149181,2506.5119999999997,2507.572,2485.692,2503.634,0.8729262018294791,-0.11482091448194551,0.13153564899450124,-0.20277068708286825,0.7777196192211,0.5086746034005075,0.14367945509681226,15,0.04999993882295343,0.0500000000001819
2024-08-20,Tuesday,276,163448,2503.6440000000002,2531.758,2497.373,2513.054,1.3733981348785915,0.37585215789464693,0.27366584266394994,0.331717271892367,0.936187163125775,0.7830152192645781,0.25063783401309897,28,0.049999694991765084,0.0500000000001819
2024-08-21,Wednesday,276,157322,2513.066,2520.032,2493.7839999999997,2512.873,1.0444612278388432,-0.007679861969393412,0.007352941176461162,-0.06608013031331239,0.8699302431712266,0.5810747760859523,0.13319513407682226,21,0.050006229007634746,0.0500000000001819
2024-08-22,Thursday,276,160053,2512.822,2514.791,2470.89,2487.654,1.747079578259037,-1.0015830806957327,0.5732899022801292,-0.6888605525015775,0.8190463778924437,1.1751521074731022,0.34793018456090496,13,0.050030627216039986,0.0500000000001819
2024-08-23,Friday,252,157946,2487.6639999999998,2518.44,2486.532,2512.447,1.2826491037374785,0.9962358260601255,0.7767017675818112,0.5155702654098084,1.006429775355926,0.8835341738214368,0.26861371712101784,6,0.05000351435581485,0.0500000000001819
2024-08-26,Monday,276,146729,2515.983,2527.089,2508.726,2515.591,0.7298538980589229,-0.015580391441447738,0.021347274410514826,0.08274615161192157,0.6043698790432783,0.45367233826378567,0.139932106991261,20,0.03999975533672013,0.03999999999996362
2024-08-27,Tuesday,276,155129,2515.592,2529.121,2503.516,2525.349,1.0178518615101342,0.38786098858638685,0.3810583870337846,-0.042823230922244396,0.6805226872774958,0.5743281197325834,0.18424669893810255,25,0.04000018255948335,0.03999999999996362
2024-08-28,Wednesday,276,154359,2525.303,2525.893,2493.578,2508.19,1.2796484223873357,-0.6776612549068302,0.5295683119294383,-0.6458188783324883,0.7780963442803527,0.663793172250819,0.19861927158642118,2,0.04001928458450005,0.03999999999996362
2024-08-29,Thursday,276,154761,2508.16,2528.749,2503.638,2519.695,1.0011721740239807,0.45989889002297735,0.4593604396479776,0.37236044987828243,0.7458486283983147,0.4569732602167252,0.13926998563487578,16,0.04003675748649905,0.03999999999996362
2024-08-30,Friday,252,167115,2519.68,2526.994,2494.166,2503.422,1.3028638557277106,-0.6452406654813235,0.4952479590593342,-0.21968569163540366,0.7430568068312721,0.8157339084997723,0.23838329813308903,12,0.03999960156717048,0.03999999999996362
2024-09-02,Monday,233,100404,2503.063,2507.39,2490.057,2497.322,0.6924715838155125,-0.22935898936622792,0.3312179080366906,-0.1553532457738522,0.5566895461426102,0.3673398236265869,0.07860848454928675,26,0.04001177325581385,0.03999999999996362
2024-09-03,Tuesday,276,190427,2497.327,2506.327,2473.362,2493.303,1.3200113561419928,-0.16113228263660873,0.12206886091309947,-0.1643579040273443,0.8316389375528955,0.8188142933852801,0.15773550326250965,26,0.040002251841031615,0.03999999999996362
2024-09-04,Wednesday,276,165782,2493.28,2500.366,2471.94,2495.909,1.1401046011679365,0.10544343194506453,0.09248575248012073,-0.11375173122519398,0.7495243882504392,0.7093717011230947,0.1626986228651376,30,0.04003666260657901,0.03999999999996362
2024-09-05,Thursday,276,168528,2495.907,2523.654,2493.839,2517.362,1.19455572663565,0.8596073491520287,0.719604226060704,0.5067062037956847,0.7114241537895744,0.6885201802039199,0.27463617937381674,14,0.04001233135950228,0.03999999999996362
2024-09-06,Friday,252,235036,2517.357,2529.305,2485.135,2497.62,1.7546180378865461,-0.7840365907576908,0.4468417477926251,-0.2509537503434855,1.0506404296326317,1.1474483988104602,0.2634276336668076,14,0.04001061712010485,0.03999999999996362
2024-09-09,Monday,276,161109,2496.9515,2507.7815,2485.5825,2506.8935,0.8890441003760012,0.39816552303879377,0.44785801162214406,0.04529408292124194,0.6337073930314037,0.4088915637227123,0.14701666963460758,24,0.03700006101653305,0.03699999999980719
2024-09-10,Tuesday,276,148960,2506.8955,2518.9285,2500.1324999999997,2518.7585,0.7497719789277326,0.47321477899656483,0.6311449244519927,0.057872416539218895,0.5507990841397548,0.4480457560989418,0.17105968554909554,16,0.037000306109955604,0.03699999999980719
2024-09-11,Wednesday,276,193399,2518.7185,2529.1395,2500.9245,2511.9815,1.1202125207719777,-0.26747729053485253,0.23877370193159828,-0.0670847637092358,0.7601137946078247,0.65599171729845,0.15966882469256052,17,0.037004942339373424,0.03699999999980719
2024-09-12,Thursday,276,195061,2511.8835,2560.1705,2511.0525,2558.5025,1.9554250824132726,1.8559379843850299,0.9491225212752915,0.8236443304220284,0.9062412868410207,1.3322674029130221,0.5323712196073426,14,0.037000060731204876,0.03699999999980719
2024-09-13,Friday,252,173048,2558.4984999999997,2586.1994999999997,2556.8605,2579.1475,1.1467272699202264,0.8070749308627831,0.7038072190599673,0.5538490399601146,0.7327081290000376,0.6172396592398791,0.23112947290496025,11,0.03700000000000096,0.03699999999980719
2024-09-16,Monday,276,139437,2579.2495,2589.7315,2575.3655,2583.7385,0.5569837272431375,0.17404287565045695,0.31247389670054554,0.14791674849289732,0.5672816184769319,0.279929421414653,0.08085528029596548,24,0.03699999999999946,0.03699999999980719
2024-09-17,Tuesday,276,164905,2583.7765,2587.0365,2560.7415,2574.1305,1.017696383568783,-0.3733295043127659,0.3668378018634609,-0.32755020052077477,0.7329563700202373,0.6042466971335503,0.18693762694502214,15,0.03700450587590706,0.03699999999980719
2024-09-18,Wednesday,276,254165,2574.0985,2600.2174999999997,2546.9085,2559.3195,2.0709774703648574,-0.5741427532784777,0.27723273743645666,-0.1505255192418647,1.260286895182696,1.0348717047057996,0.1862941008387506,28,0.037190963600021,0.03699999999980719
2024-09-19,Thursday,276,209070,2559.3095000000003,2595.0425,2550.9735,2587.3625,1.7219097572997701,1.096115964091091,0.6365699244366768,0.7973441562322818,0.8059544791866948,0.9411462755689501,0.38854976582134854,11,0.037002255684933455,0.03699999999980719
2024-09-20,Friday,252,185240,2587.3345,2625.8345,2584.7934999999998,2622.1775,1.5862270610931892,1.346675507167699,0.8489802880046711,0.7807521550180194,0.768936556198583,0.8246974266127308,0.40406647770039295,6,0.03699980091578703,0.03699999999980719
2024-09-23,Monday,276,162037,2620.2815,2634.9615000000003,2613.8785,2626.3805,0.8046082071716545,0.23276125103353054,0.2892852060902151,0.21410561782558682,0.601393635968408,0.41139472122834614,0.1374901207898171,21,0.03704658137969005,0.03699999999980719
2024-09-24,Tuesday,276,201463,2626.3755,2664.4465,2622.6045,2658.2835,1.5931461438016041,1.214906246269808,0.7625830505233934,0.5266163922512441,0.7561260472120074,1.052253835133966,0.3451080440312303,9,0.03703629081199377,0.03699999999980719
2024-09-25,Wednesday,276,188269,2658.2435,2670.6825,2649.7825000000003,2656.3355,0.7862334658205554,-0.07177672022897458,0.09129186602870502,0.044253836129352776,0.7067847092771745,0.3673159461841888,0.0884391363305667,25,0.037089975074471496,0.03699999999980719
2024-09-26,Thursday,276,223952,2656.4395,2685.6904999999997,2654.7965,2672.6814999999997,1.162985266556975,0.611419909996058,0.525733152068358,0.4124589467759322,0.9355249229410851,0.8180910813040321,0.18560228322810957,14,0.03701702776930407,0.03699999999980719
2024-09-27,Friday,252,209449,2672.6895,2674.3464999999997,2643.0744999999997,2658.0625,1.1700573523411506,-0.547276441951074,0.46773471476080786,-0.3661212330816983,0.7874435230241603,0.7818369608543665,0.22877101487916046,26,0.037031956507327025,0.03699999999980719
2024-09-30,Monday,276,202770,2663.6594999999998,2666.1485000000002,2624.7595,2635.7135,1.5538397456581867,-1.0491581225002637,0.6752035565005153,-0.7597943648227664,0.8487808715819987,0.7837381861660926,0.3386188191420162,9,0.037034262414799755,0.03699999999980719
2024-10-01,Tuesday,276,202338,2635.7405,2673.3025,2634.0055,2660.4404999999997,1.4909282609573884,0.9371180508855033,0.6285467084001346,0.5928036319925498,0.9272934570749153,0.9856377182375418,0.328664768738385,10,0.03709227585367417,0.03699999999980719
2024-10-02,Wednesday,276,170781,2660.4695,2663.4415,2641.1175000000003,2660.4085,0.8391000159934032,-0.0022928283898819043,0.002732485217709649,-0.21051417327869684,0.7581669423996198,0.46823984934565055,0.13718606211644963,12,0.03724511469838644,0.03699999999980719
2024-10-03,Thursday,276,184302,2660.3785,2663.0474999999997,2638.1785,2655.8835,0.9347917974829404,-0.16896092041038113,0.18074711488197948,-0.2788566364004122,0.6935644634158212,0.4519131891401283,0.15460359296507858,14,0.03713404514948211,0.03699999999980719
2024-10-04,Friday,252,203698,2655.8795,2670.2465,2632.1005,2653.5985,1.4362850422995541,-0.08588492060727715,0.059796571069048864,0.015185704053488226,1.0527572176525497,0.8875049423125118,0.19006423470888664,15,0.037029390300536674,0.03699999999980719
2024-10-07,Monday,276,173880,2650.1825,2659.6925,2637.8085,2643.0245,0.825754452759386,-0.27009460669217694,0.3270882836775679,-0.09164961180003228,0.7407152765227633,0.38076395683289677,0.15063961546040944,26,0.03699975711943564,0.03699999999980719
2024-10-08,Tuesday,276,242027,2643.0415000000003,2653.0445,2604.7664999999997,2621.9475,1.8266077169049462,-0.7980956787852196,0.4369277931977286,-0.3899236049103606,1.001426656798259,1.3305319757297354,0.34127448449468817,16,0.036999939154245626,0.03699999999980719
2024-10-09,Wednesday,276,175061,2621.9485,2624.4015,2605.1965,2608.5564999999997,0.7324705271671021,-0.5107651809331983,0.6973184066649483,-0.30649700413914044,0.6743860567740693,0.37128631206954127,0.15716312892743176,19,0.037029313181790785,0.03699999999980719
2024-10-10,Thursday,276,198143,2608.5175,2636.0855,2602.2844999999998,2633.2295,1.2957934918972323,0.9473580299921313,0.7311026300996926,0.44767731784392917,0.79761237717787,0.5586545944787958,0.21619087072490356,13,0.037070384078635804,0.03699999999980719
2024-10-11,Friday,252,151566,2633.2415,2661.5405,2632.0164999999997,2656.9435000000003,1.1212036571655255,0.9001073391863308,0.8028044980354949,0.48750061861133714,0.6631777504179909,0.6522369842169218,0.2446160171135584,25,0.03701853328019219,0.03699999999980719
2024-10-14,Monday,276,156017,2648.2115000000003,2666.9175,2643.1544999999996,2649.4365,0.8973225892267431,0.04625763463376902,0.05155073012664373,0.25481092260954347,0.6857169345275184,0.4889174373457544,0.17322403630485442,16,0.03701956720511998,0.03699999999980719
2024-10-15,Tuesday,276,174607,2649.4995,2669.0105000000003,2638.0555,2660.5795,1.1683338683400537,0.41819219063826685,0.3579389436278401,0.18522184522323565,0.6914637275837717,0.6609866587693116,0.22098247182527897,22,0.03700470200293026,0.03699999999980719
2024-10-16,Wednesday,276,175395,2660.5785,2685.4735,2658.8025,2674.1675,1.0024511586484022,0.5107535823506032,0.5095047054853512,0.493207190629915,0.6455891565986233,0.46653405794834635,0.16163401743781808,8,0.037161479669823756,0.03699999999980719
2024-10-17,Thursday,276,191668,2674.2015,2696.8675000000003,2673.2125,2693.7855,0.8845631116428662,0.7323307536847852,0.8279010779961812,0.4014995005634894,0.6853715682948286,0.5374948176380339,0.17936044862907988,14,0.03714938725490326,0.03699999999980719
2024-10-18,Friday,252,182412,2693.7495,2722.7125,2692.8485,2721.8585000000003,1.108640577009853,1.0434897528519405,0.9412335922850371,0.6335630709994472,0.6555009978568538,0.44142021068324827,0.21493120274632968,18,0.03701080901856644,0.03699999999980719
2024-10-21,Monday,276,211115,2723.5375,2740.6324999999997,2714.2844999999998,2721.5635,0.9674182933042029,-0.07247926639525637,0.07492029755578065,0.14837539378073894,0.6792848588394769,0.5248616288923375,0.19194053305882036,14,0.03708056843132269,0.03699999999980719
2024-10-22,Tuesday,276,170464,2721.5425,2748.9885,2720.7135,2746.6315,1.0389328845682215,0.9218669192195214,0.8873209549071569,0.5637866153646295,0.5931935374556065,0.4859752714998412,0.21491566762522257,6,0.03731327661137087,0.03699999999980719
2024-10-23,Wednesday,276,211347,2746.6365,2758.5875,2708.7095,2721.3385,1.8159665467199666,-0.9210538052632821,0.5071975620514084,-0.37718197244862733,0.8485556061521075,1.2718347314597156,0.43889097525228266,6,0.037281540423979395,0.03699999999980719
