session_date,pnl,equity
2024-01-02,73.47628686706302,10073.476286867062
2024-01-03,-181.78828000000158,9891.688006867062
2024-01-04,67.68893656812551,9959.376943435187
2024-01-05,268.3966885431444,10227.77363197833
2024-01-08,51.83892772447187,10279.612559702804
2024-01-09,98.26157770468207,10377.874137407485
2024-01-10,44.682185598494186,10422.55632300598
2024-01-11,100.58381316666853,10523.140136172648
2024-01-12,-56.50456034428181,10466.635575828366
2024-01-15,41.454982905978426,10508.090558734344
2024-01-16,-173.33309999999784,10334.757458734346
2024-01-17,-108.99698128017683,10225.76047745417
2024-01-18,-61.76588847735694,10163.994588976813
2024-01-19,4.270635009410029,10168.265223986224
2024-01-22,154.2611697264888,10322.526393712711
2024-01-23,29.306921652885553,10351.833315365597
2024-01-24,-69.66227523810204,10282.171040127496
2024-01-25,30.879822335027075,10313.050862462522
2024-01-26,9.340000000001329,10322.390862462524
2024-01-29,118.6558355264119,10441.046697988935
2024-01-30,129.04627469644282,10570.09297268538
2024-01-31,141.70369847250487,10711.796671157883
2024-02-01,39.6770257020831,10751.473696859966
2024-02-02,-41.20697999999912,10710.266716859967
2024-02-05,-28.884526486499098,10681.382190373468
2024-02-06,-60.77122999999929,10620.61096037347
2024-02-07,51.42149122806977,10672.032451601539
2024-02-08,58.275170085312666,10730.307621686852
2024-02-09,-20.934132716044683,10709.373488970807
2024-02-12,27.797497935113,10737.17098690592
2024-02-13,-242.83904999999868,10494.33193690592
2024-02-14,135.09042610904805,10629.422363014968
2024-02-15,-95.57358999999416,10533.848773014975
2024-02-16,17.903644688634444,10551.75241770361
2024-02-19,12.920000000000801,10564.67241770361
2024-02-20,-20.073919999996548,10544.598497703613
2024-02-21,27.965277777781104,10572.563775481394
2024-02-22,59.56717836257084,10632.130953843965
2024-02-23,-67.92006333333603,10564.210890510629
2024-02-26,30.061258644540704,10594.272149155171
2024-02-27,69.49301432576057,10663.76516348093
2024-02-28,18.790355555562293,10682.555519036494
2024-02-29,1.6888598354152187,10684.244378871908
2024-03-01,-186.86623409670858,10497.378144775199
2024-03-04,-215.0423341269736,10282.335810648226
2024-03-05,-182.25454517240834,10100.081265475817
2024-03-06,-144.81651509803305,9955.264750377784
2024-03-07,46.27182549348525,10001.53657587127
2024-03-08,97.14902881616943,10098.68560468744
2024-03-11,138.312939349523,10236.998544036962
2024-03-12,-197.44169000000895,10039.556854036953
2024-03-13,-132.3165399999967,9907.240314036957
2024-03-14,-24.864892898556548,9882.3754211384
2024-03-15,25.4563164533878,9907.831737591789
2024-03-18,-67.4143544943805,9840.417383097407
2024-03-19,58.64202811320446,9899.059411210612
2024-03-20,-66.39580685067287,9832.66360435994
2024-03-21,-6.867641650205982,9825.795962709733
2024-03-22,-35.05894150028709,9790.737021209447
