session_date,pnl,equity
2024-01-03,53.500000000000725,10053.5
2024-01-12,194.26697965570776,10247.76697965571
2024-02-01,88.57999999999883,10336.346979655707
2024-02-02,69.87999999999992,10406.226979655707
2024-02-13,-108.4599999999984,10297.76697965571
2024-03-01,-128.92999999999864,10168.83697965571
2024-03-04,-81.8200000000008,10087.01697965571
2024-03-05,112.52000000000116,10199.53697965571
2024-03-08,82.39000000000196,10281.926979655713
2024-03-12,32.639999999998324,10314.56697965571
2024-03-20,-178.8936000000025,10135.67337965571
2024-03-21,45.430000000002835,10181.103379655711
2024-03-26,193.9993597560868,10375.102739411797
2024-03-28,-79.46999999999953,10295.632739411798
2024-04-01,123.12000000000062,10418.752739411799
2024-04-05,-122.45999999999931,10296.2927394118
2024-04-08,132.54796296295518,10428.840702374755
2024-04-10,274.05401162791514,10702.89471400267
2024-04-11,-71.8200000000008,10631.074714002669
2024-04-12,49.05596810034733,10680.130682103016
2024-04-15,263.6665499999923,10943.797232103008
2024-04-19,117.02522522522649,11060.822457328235
2024-04-22,-124.81000000000058,10936.012457328236
2024-04-23,83.57346560845762,11019.585922936692
2024-04-30,-26.370000000000072,10993.215922936692
2024-05-01,-62.02999999999811,10931.185922936695
2024-05-02,203.80451937984782,11134.990442316543
2024-05-09,-35.89000000000233,11099.10044231654
2024-05-15,-18.909999999999126,11080.19044231654
2024-05-17,-51.73000000000066,11028.46044231654
2024-05-20,215.4438942307541,11243.904336547293
2024-05-22,-76.23999999999633,11167.664336547297
2024-05-23,-114.78999999999651,11052.8743365473
2024-06-03,21.54999999999909,11074.4243365473
2024-06-07,-487.8772999999997,10586.547036547301
2024-06-12,200.64797197641093,10787.195008523711
2024-06-14,23.720000000000073,10810.91500852371
2024-06-20,12.450000000000546,10823.365008523711
2024-06-21,-144.91000000000275,10678.45500852371
2024-07-03,54.71999999999916,10733.175008523707
2024-07-08,70.81000000000294,10803.98500852371
2024-07-11,-83.31999999999717,10720.665008523714
2024-07-16,-75.01999999999789,10645.645008523716
2024-07-31,-4.70000000000091,10640.945008523715
2024-08-02,84.20000000000236,10725.145008523717
2024-08-05,-49.144100000004414,10676.000908523712
2024-08-06,10.020000000001165,10686.020908523713
2024-08-08,-9.619999999998253,10676.400908523716
2024-08-12,-126.1399999999987,10550.260908523716
2024-08-16,-220.10000000000053,10330.160908523716
2024-08-22,117.88999999999923,10448.050908523715
2024-09-06,98.84999999999927,10546.900908523714
2024-09-12,-141.2000000000018,10405.700908523713
2024-09-18,263.1540191740458,10668.85492769776
2024-09-24,39.48000000000029,10708.334927697759
2024-10-08,93.15000000000218,10801.48492769776
2024-10-23,21.410000000002402,10822.894927697764
2024-10-31,-37.60000000000055,10785.294927697763
2024-11-06,-469.70040000000114,10315.594527697762
2024-11-07,-168.6200000000037,10146.974527697757
2024-11-11,-204.96119999999917,9942.01332769776
2024-11-13,-79.18999999999706,9862.823327697763
2024-11-25,-321.7857328320811,9541.03759486568
2024-12-09,153.73000000000212,9694.767594865683
2024-12-12,-25.080000000001018,9669.687594865682
2024-12-18,-275.3844999999968,9394.303094865685
2024-12-20,75.99999999999618,9470.303094865681
2025-02-03,120.2400000000005,9590.543094865681
2025-02-11,130.850000000002,9721.393094865683
2025-02-14,-175.97000000000043,9545.423094865682
2025-02-25,106.9200000000017,9652.343094865684
2025-02-28,247.56011494252726,9899.903209808212
2025-03-13,-125.78000000000266,9774.12320980821
2025-03-21,237.4899999999996,10011.613209808209
2025-04-03,279.8083069364098,10291.421516744618
2025-04-04,-120.99805791961694,10170.423458825002
2025-04-07,-45.52026296296805,10124.903195862034
2025-04-09,-556.4705999999975,9568.432595862036
2025-04-10,-409.7681000000024,9158.664495862035
2025-04-16,-306.1431000000051,8852.52139586203
2025-04-17,318.86198509484694,9171.383380956875
2025-04-21,-135.06999999999897,9036.313380956877
2025-04-22,-463.7797844961394,8572.533596460737
2025-04-23,410.1481068560955,8982.681703316834
2025-04-25,1.7856313559456112,8984.467334672778
2025-04-28,-109.61000000000077,8874.857334672777
2025-05-05,-320.0455999999998,8554.811734672778
2025-05-06,472.9008650190041,9027.712599691782
2025-05-08,-86.84820964360165,8940.86439004818
2025-05-12,1.6370238498097933e-12,8940.864390048182
2025-05-14,-87.54999999999946,8853.314390048183
2025-05-15,-176.89538025889266,8676.41900978929
2025-05-16,277.89280774549917,8954.311817534788
2025-05-20,-304.83779999999695,8649.474017534792
2025-05-22,103.70000000000054,8753.174017534793
2025-05-23,-48.7600000000004,8704.414017534793
2025-05-27,153.37000000000154,8857.784017534794
2025-05-29,-60.949999999996365,8796.834017534797
2025-06-02,-396.17800000000113,8400.656017534795
2025-06-05,200.11000000000132,8600.766017534797
2025-06-06,-123.27000000000062,8477.496017534797
2025-06-16,146.3699999999988,8623.866017534796
2025-06-24,252.86000000000223,8876.726017534798
2025-06-27,134.28000000000048,9011.006017534797
2025-07-03,186.20000000000056,9197.206017534798
2025-07-08,104.87999999999992,9302.086017534799
2025-07-16,328.8708115183152,9630.956829053113
2025-07-21,31.23000000000211,9662.186829053115
2025-07-22,21.9299999999992,9684.116829053115
2025-07-23,36.41999999999989,9720.536829053115
