session_date,pnl,equity
2024-01-03,-21.999999999998817,9978.000000000002
2024-01-05,312.84197660098346,10290.841976600985
2024-01-11,134.31441601050147,10425.156392611487
2024-01-12,127.39697965570876,10552.553372267195
2024-01-16,15.500000000001183,10568.053372267195
2024-01-17,28.439999999999873,10596.493372267196
2024-01-24,38.54999999999954,10635.043372267195
2024-01-31,139.339517543853,10774.382889811048
2024-02-01,48.70000000000054,10823.082889811049
2024-02-02,25.45000000000009,10848.53288981105
2024-02-13,-162.7399999999995,10685.79288981105
2024-03-01,-197.98999999999813,10487.802889811052
2024-03-04,-154.84999999999962,10332.952889811051
2024-03-05,112.52000000000116,10445.472889811053
2024-03-06,-34.240000000002695,10411.23288981105
2024-03-08,-4.559999999999673,10406.67288981105
2024-03-12,-4.5799999999992,10402.09288981105
2024-03-20,-287.0412999999975,10115.051589811053
2024-03-21,-62.069999999997165,10052.981589811057
2024-03-26,129.22935975608817,10182.210949567145
2024-03-28,-202.72000000000224,9979.490949567142
2024-04-01,85.0300000000032,10064.520949567146
2024-04-02,163.60712037036302,10228.12806993751
2024-04-03,-21.910000000000945,10206.218069937508
2024-04-05,-197.5899999999985,10008.62806993751
2024-04-08,13.61796296295488,10022.246032900464
2024-04-09,155.4432438478687,10177.689276748333
2024-04-10,208.12401162791377,10385.813288376246
2024-04-11,-193.05000000000126,10192.763288376245
2024-04-12,-90.98328189965248,10101.780006476592
2024-04-15,215.56654999999284,10317.346556476587
2024-04-16,166.89904000000917,10484.245596476594
2024-04-17,-11.710000000001127,10472.535596476593
2024-04-19,117.02522522522649,10589.56082170182
2024-04-22,-196.05000000000308,10393.510821701817
2024-04-23,134.81346560845722,10528.324287310274
2024-04-25,100.23999999999596,10628.56428731027
2024-04-30,-134.73000000000246,10493.834287310268
2024-05-01,-171.75000000000017,10322.084287310268
2024-05-02,99.72451937984879,10421.808806690116
2024-05-03,192.62182539682436,10614.43063208694
2024-05-09,-155.89000000000232,10458.540632086939
2024-05-10,163.78054487180344,10622.321176958741
2024-05-15,-110.04999999999946,10512.271176958742
2024-05-17,-112.85000000000146,10399.421176958742
2024-05-20,139.52389423075311,10538.945071189493
2024-05-22,-119.74999999999746,10419.195071189497
2024-05-23,-154.55999999999966,10264.635071189497
2024-05-31,27.05000000000091,10291.685071189499
2024-06-03,-62.610000000002586,10229.075071189496
2024-06-04,74.22000000000189,10303.295071189497
2024-06-05,-23.12999999999938,10280.165071189498
2024-06-07,-703.4472500000005,9576.717821189497
2024-06-12,128.16797197641046,9704.885793165908
2024-06-13,63.309999999998396,9768.195793165905
2024-06-14,-36.78999999999924,9731.405793165906
2024-06-20,-53.54000000000106,9677.865793165905
2024-06-21,-144.91000000000275,9532.955793165904
2024-06-26,15.219999999996435,9548.1757931659
2024-06-27,-40.079999999996474,9508.095793165903
2024-07-03,-30.640000000001418,9477.455793165902
2024-07-05,-75.41999999999753,9402.035793165904
2024-07-08,70.81000000000294,9472.845793165907
2024-07-11,-164.61000000000075,9308.235793165906
2024-07-15,72.7400000000005,9380.975793165908
2024-07-16,-140.31999999999988,9240.655793165906
2024-07-18,-29.020000000003346,9211.635793165904
2024-07-19,-17.99000000000269,9193.6457931659
2024-07-22,112.98000000000393,9306.625793165906
2024-07-24,29.24000000000142,9335.865793165905
2024-07-25,91.54999999999909,9427.415793165905
2024-07-29,109.46000000000076,9536.875793165906
2024-07-30,-43.64999999999618,9493.22579316591
2024-07-31,-83.86000000000259,9409.365793165907
2024-08-02,50.14000000000287,9459.50579316591
2024-08-05,-12.676700000003052,9446.829093165907
2024-08-06,-72.78999999999833,9374.03909316591
2024-08-08,-129.69999999999635,9244.339093165912
2024-08-12,-190.37999999999846,9053.959093165913
2024-08-14,36.52999999999956,9090.489093165914
2024-08-15,193.6689176245198,9284.158010790434
2024-08-16,-220.10000000000053,9064.058010790432
2024-08-20,123.29614814814413,9187.354158938577
2024-08-22,43.569999999996796,9230.924158938573
2024-08-23,45.759999999997305,9276.68415893857
2024-08-30,65.29999999999909,9341.984158938569
2024-09-03,157.71853448276198,9499.702693421332
2024-09-06,3.3000000000009093,9503.002693421333
2024-09-12,-194.3200000000008,9308.682693421331
2024-09-18,257.7540191740478,9566.43671259538
2024-09-19,140.05909090908227,9706.495803504462
2024-09-20,0.7800000000013824,9707.275803504463
2024-09-24,-44.17000000000208,9663.10580350446
2024-09-26,201.28154008439816,9864.38734358886
2024-09-27,119.70999999999712,9984.097343588855
2024-09-30,47.6600000000024,10031.757343588859
2024-10-01,67.97000000000189,10099.72734358886
2024-10-04,221.52589887638607,10321.253242465247
2024-10-08,7.880000000001746,10329.133242465248
2024-10-23,-49.58999999999669,10279.543242465252
2024-10-31,-124.82000000000262,10154.723242465248
2024-11-06,-445.4460500000017,9709.277192465248
2024-11-07,-243.0100000000022,9466.267192465246
2024-11-11,-180.8299999999992,9285.437192465246
2024-11-12,121.55451167726532,9406.99170414251
2024-11-13,-149.56999999999715,9257.421704142514
2024-11-14,176.2764110429469,9433.698115185462
2024-11-18,67.33939393938599,9501.037509124846
2024-11-20,22.709999999998946,9523.747509124845
2024-11-25,-372.2501828320806,9151.497326292765
2024-12-05,83.35999999999949,9234.857326292764
2024-12-09,76.6700000000008,9311.527326292766
2024-12-10,-50.77999999999811,9260.747326292767
2024-12-11,-18.160000000000945,9242.587326292767
2024-12-12,-100.75999999999858,9141.827326292767
2024-12-13,-94.34000000000033,9047.487326292767
2024-12-18,-287.29000000000104,8760.197326292766
2024-12-19,43.28999999999887,8803.487326292765
2024-12-20,11.329999999999746,8814.817326292765
2024-12-30,92.09999999999745,8906.917326292762
2025-01-02,-8.960000000000218,8897.957326292762
2025-01-07,192.59221915285872,9090.549545445621
2025-01-10,77.43000000000102,9167.979545445622
2025-01-13,77.25000000000072,9245.229545445622
2025-01-27,49.01000000000003,9294.239545445622
2025-01-30,-49.79000000000106,9244.449545445621
2025-02-03,-36.78999999999924,9207.659545445622
2025-02-04,-16.719999999998617,9190.939545445623
2025-02-06,159.7300000000012,9350.669545445624
2025-02-10,-153.8399999999985,9196.829545445626
2025-02-11,64.49999999999982,9261.329545445626
2025-02-14,-230.55000000000126,9030.779545445625
2025-02-25,80.1600000000024,9110.939545445626
2025-02-26,209.77490401394954,9320.714449459576
2025-02-27,-42.130000000000294,9278.584449459577
2025-02-28,198.69011494252555,9477.274564402102
2025-03-03,13.880000000000837,9491.154564402103
2025-03-04,112.54902777777879,9603.703592179882
2025-03-06,181.8468007662812,9785.550392946163
2025-03-10,2.199999999999636,9787.750392946162
2025-03-13,-173.23999999999904,9614.510392946162
2025-03-21,168.020000000003,9782.530392946166
2025-03-31,133.65296296295293,9916.18335590912
2025-04-01,52.08999999999996,9968.27335590912
2025-04-03,115.12370693640929,10083.397062845528
2025-04-04,-72.81235791961495,10010.584704925914
2025-04-07,-224.87996296296512,9785.704741962947
2025-04-08,-13.529999999999017,9772.174741962948
2025-04-09,-690.2209499999948,9081.953791962955
2025-04-10,-380.2195351851829,8701.73425677777
2025-04-11,26.970000000002802,8728.704256777773
2025-04-14,159.77000000000027,8888.474256777774
2025-04-16,-469.5366499999967,8418.937606777778
2025-04-17,214.16198509484894,8633.099591872626
2025-04-21,-197.94999999999908,8435.149591872627
2025-04-22,-967.6246344961354,7467.524957376492
2025-04-23,318.6691799743861,7786.194137350878
2025-04-24,309.3989784946267,8095.593115845504
2025-04-25,-138.6977186440539,7956.895397201451
2025-04-28,14.235250000000292,7971.130647201451
2025-04-30,130.69700435731068,8101.827651558761
2025-05-01,245.53486021506325,8347.362511773825
2025-05-02,138.2800000000014,8485.642511773825
2025-05-05,-493.5351999999979,7992.107311773828
2025-05-06,144.00086501900532,8136.108176792834
2025-05-08,-156.5652096436055,7979.5429671492275
2025-05-09,251.16470588236263,8230.70767303159
2025-05-12,-98.83000000000102,8131.877673031589
2025-05-13,133.37104166667524,8265.248714698264
2025-05-14,-148.4099999999973,8116.838714698267
2025-05-15,-460.7553802588878,7656.0833344393795
2025-05-16,113.89280774549825,7769.976142184878
2025-05-20,-399.24414999999624,7370.731992184881
2025-05-22,-47.85000000000146,7322.88199218488
2025-05-23,-95.93999999999888,7226.941992184881
2025-05-27,13.939999999999419,7240.881992184881
2025-05-29,-184.7899999999965,7056.0919921848845
2025-06-02,-494.04309999999566,6562.048892184888
2025-06-03,219.90443589744865,6781.953328082338
2025-06-05,336.3143939393864,7118.267722021724
2025-06-06,-223.95000000000272,6894.317722021721
2025-06-11,-21.95999999999749,6872.357722021724
