session_date,pnl,equity
2024-01-03,53.500000000000725,10053.5
2024-01-12,194.26697965570776,10247.76697965571
2024-02-01,88.57999999999883,10336.346979655707
2024-02-02,69.87999999999992,10406.226979655707
2024-02-13,-108.4599999999984,10297.76697965571
2024-03-01,-128.92999999999864,10168.83697965571
2024-03-04,-81.8200000000008,10087.01697965571
2024-03-05,112.52000000000116,10199.53697965571
2024-03-08,82.39000000000196,10281.926979655713
2024-03-12,32.639999999998324,10314.56697965571
2024-03-20,-237.4099999999982,10077.156979655712
2024-03-21,45.430000000002835,10122.586979655716
2024-03-26,193.9993597560868,10316.586339411802
2024-03-28,-79.46999999999953,10237.116339411803
2024-04-01,123.12000000000062,10360.236339411804
2024-04-05,-122.45999999999931,10237.776339411805
2024-04-08,132.54796296295518,10370.32430237476
2024-04-10,274.05401162791514,10644.378314002675
2024-04-11,-71.8200000000008,10572.558314002674
2024-04-12,44.769068100343816,10617.327382103018
2024-04-15,263.6665499999923,10880.99393210301
2024-04-19,117.02522522522649,10998.019157328235
2024-04-22,-124.81000000000058,10873.209157328236
2024-04-23,83.57346560845762,10956.782622936693
2024-04-30,-26.370000000000072,10930.412622936692
2024-05-01,-62.02999999999811,10868.382622936695
2024-05-02,203.80451937984782,11072.187142316543
2024-05-09,-35.89000000000233,11036.29714231654
2024-05-15,-18.909999999999126,11017.38714231654
2024-05-17,-51.73000000000066,10965.65714231654
2024-05-20,215.4438942307541,11181.101036547294
2024-05-22,-76.23999999999633,11104.861036547298
2024-05-23,-114.78999999999651,10990.071036547302
2024-06-03,21.54999999999909,11011.6210365473
2024-06-07,-702.3759500000018,10309.245086547298
2024-06-12,200.64797197641093,10509.89305852371
2024-06-14,23.720000000000073,10533.61305852371
2024-06-20,12.450000000000546,10546.06305852371
2024-06-21,-144.91000000000275,10401.153058523707
2024-07-03,54.71999999999916,10455.873058523706
2024-07-08,70.81000000000294,10526.68305852371
2024-07-11,-83.31999999999717,10443.363058523712
2024-07-16,-75.01999999999789,10368.343058523715
2024-07-31,-4.70000000000091,10363.643058523714
2024-08-02,84.20000000000236,10447.843058523717
2024-08-05,-11.591150000005086,10436.25190852371
2024-08-06,10.020000000001165,10446.271908523711
2024-08-08,-9.619999999998253,10436.651908523714
2024-08-12,-126.1399999999987,10310.511908523715
2024-08-16,-220.10000000000053,10090.411908523714
2024-08-22,117.88999999999923,10208.301908523714
2024-09-06,98.84999999999927,10307.151908523712
2024-09-12,-141.2000000000018,10165.951908523712
2024-09-18,263.1540191740458,10429.105927697758
2024-09-24,39.48000000000029,10468.585927697757
2024-10-08,93.15000000000218,10561.73592769776
2024-10-23,21.410000000002402,10583.145927697762
2024-10-31,-37.60000000000055,10545.545927697762
2024-11-06,-387.1177000000001,10158.428227697761
2024-11-07,-168.6200000000037,9989.808227697758
2024-11-11,-180.8299999999992,9808.978227697758
2024-11-13,-79.18999999999706,9729.788227697762
2024-11-25,-308.6245328320832,9421.163694865678
2024-12-09,153.73000000000212,9574.893694865681
2024-12-12,-25.080000000001018,9549.81369486568
2024-12-18,-287.29000000000104,9262.523694865678
2024-12-20,75.99999999999618,9338.523694865675
2025-02-03,120.2400000000005,9458.763694865675
2025-02-11,130.850000000002,9589.613694865677
2025-02-14,-175.97000000000043,9413.643694865676
2025-02-25,106.9200000000017,9520.563694865677
2025-02-28,247.56011494252726,9768.123809808205
2025-03-13,-125.78000000000266,9642.343809808202
2025-03-21,237.4899999999996,9879.833809808202
2025-04-03,100.18215693641065,9980.015966744613
2025-04-04,67.30474208038726,10047.320708825
2025-04-07,-2.3299629629640606,10044.990745862036
2025-04-09,-497.91009999999585,9547.080645862041
2025-04-10,-405.5999999999978,9141.480645862042
2025-04-16,-378.7000000000018,8762.78064586204
2025-04-17,318.86198509484694,9081.642630956887
2025-04-21,-135.06999999999897,8946.572630956889
2025-04-22,-803.607734496134,8142.964896460755
2025-04-23,367.1017068560956,8510.066603316849
2025-04-25,36.519131355946044,8546.585734672795
2025-04-28,-109.61000000000077,8436.975734672795
2025-05-05,-361.42999999999864,8075.545734672796
2025-05-06,472.9008650190041,8548.4465996918
2025-05-08,-13.79520964360509,8534.651390048195
2025-05-12,1.6370238498097933e-12,8534.651390048197
2025-05-14,-87.54999999999946,8447.101390048198
2025-05-15,-137.2466302588869,8309.85475978931
2025-05-16,277.89280774549917,8587.74756753481
2025-05-20,-295.86000000000075,8291.88756753481
2025-05-22,103.70000000000054,8395.587567534809
2025-05-23,-48.7600000000004,8346.827567534809
2025-05-27,153.37000000000154,8500.197567534811
2025-05-29,-60.949999999996365,8439.247567534814
2025-06-02,-391.4400000000007,8047.807567534814
2025-06-05,200.11000000000132,8247.917567534814
2025-06-06,-123.27000000000062,8124.647567534814
2025-06-16,146.3699999999988,8271.017567534813
2025-06-24,252.86000000000223,8523.877567534815
2025-06-27,134.28000000000048,8658.157567534816
2025-07-03,186.20000000000056,8844.357567534817
2025-07-08,104.87999999999992,8949.237567534816
2025-07-16,328.8708115183152,9278.10837905313
2025-07-21,31.23000000000211,9309.338379053133
2025-07-22,21.9299999999992,9331.268379053132
2025-07-23,36.41999999999989,9367.688379053132
