session_date,pnl,equity
2024-01-02,-25.97146086955909,9974.02853913044
2024-01-03,-181.5585700000006,9792.46996913044
2024-01-04,82.30981684981707,9874.779785980258
2024-01-05,183.14144660098665,10057.921232581244
2024-01-08,-14.471651756261608,10043.449580824983
2024-01-09,27.3399999999986,10070.789580824981
2024-01-10,88.91740860215222,10159.706989427134
2024-01-11,32.62693601050486,10192.333925437639
2024-01-12,15.39330965571681,10207.727235093354
2024-01-15,29.723629629626704,10237.450864722981
2024-01-16,-173.17439999999834,10064.276464722983
2024-01-17,-97.68637072462845,9966.590093998355
2024-01-18,-2.372628477356926,9964.217465520998
2024-01-19,42.55094500941013,10006.768410530409
2024-01-22,117.77828509080209,10124.54669562121
2024-01-23,7.915321652884444,10132.462017274094
2024-01-24,-54.24195523809914,10078.220062035996
2024-01-25,59.2398223350272,10137.459884371023
2024-01-29,146.71068586309767,10284.17057023412
2024-01-30,59.91056067396002,10344.08113090808
2024-01-31,186.4840904258014,10530.565221333882
2024-02-01,67.35222551942705,10597.91744685331
2024-02-02,-41.20697999999912,10556.71046685331
2024-02-05,32.706773513499314,10589.417240366809
2024-02-06,-13.009999999999945,10576.407240366809
2024-02-07,89.28149122807035,10665.688731594879
2024-02-08,36.404457088120665,10702.093188683
2024-02-09,44.093117283951955,10746.186305966952
2024-02-12,60.553797935112286,10806.740103902064
2024-02-13,-123.61734555554769,10683.122758346517
2024-02-15,-34.9519499999964,10648.17080834652
2024-02-16,24.69364468863532,10672.864453035156
2024-02-20,10.49000000000142,10683.354453035157
2024-02-22,37.33000000000111,10720.684453035157
2024-02-23,-7.623043333334959,10713.061409701822
2024-02-26,57.05125864454139,10770.112668346364
2024-02-28,10.359999999999946,10780.472668346365
2024-02-29,28.228859835415182,10808.70152818178
2024-03-01,-246.86457278717617,10561.836955394603
2024-03-04,-254.37075999999342,10307.46619539461
2024-03-05,-155.36937999999537,10152.096815394614
2024-03-06,-186.28705999999767,9965.809755394617
2024-03-07,99.92015931368186,10065.7299147083
2024-03-08,98.38557563787198,10164.11549034617
2024-03-12,-235.64196000000356,9928.473530346168
2024-03-13,-57.40316999999905,9871.070360346168
2024-03-14,-64.5527100000023,9806.517650346166
2024-03-15,34.35035580524399,9840.86800615141
2024-03-18,-37.09999999999873,9803.768006151411
2024-03-19,106.79147811320817,9910.559484264619
2024-03-20,-36.90580685067218,9873.653677413948
2024-03-21,23.213785555550004,9896.867462969498
2024-03-22,16.359055011341468,9913.226517980838
2024-03-25,59.1984977023445,9972.425015683182
2024-03-26,51.639952054933005,10024.064967738115
2024-03-27,-33.867599999995406,9990.197367738121
2024-03-28,-142.3938755555426,9847.803492182578
2024-04-01,-78.60609757960827,9769.19739460297
2024-04-02,-22.11065965232065,9747.08673495065
2024-04-03,-126.85814687899075,9620.228588071659
2024-04-04,231.05645988826126,9851.28504795992
2024-04-05,-323.476440233896,9527.808607726023
2024-04-08,135.4550011558991,9663.263608881924
2024-04-09,166.23859042511322,9829.502199307037
2024-04-10,173.04105635909673,10002.543255666133
2024-04-11,-95.0541521503743,9907.489103515758
2024-04-12,-251.90770159662554,9655.581401919133
2024-04-15,126.66922972205555,9782.25063164119
2024-04-16,245.1835679600972,10027.434199601286
2024-04-17,79.2377225779235,10106.671922179208
2024-04-18,28.396632392275194,10135.068554571484
2024-04-19,-3.038674884162006,10132.029879687323
2024-04-22,-558.1008500000042,9573.929029687319
2024-04-23,-8.762527380050045,9565.166502307267
2024-04-24,171.110750683878,9736.277252991145
2024-04-25,204.26336660202267,9940.540619593168
2024-04-26,63.61440424854244,10004.155023841711
2024-04-29,104.69462729109509,10108.849651132807
2024-04-30,-394.39362000000295,9714.456031132802
2024-05-01,-213.25089999999165,9501.205131132812
2024-05-02,-23.684000620148993,9477.521130512663
2024-05-03,388.36981700097317,9865.890947513635
2024-05-06,-211.31297999999134,9654.577967513644
2024-05-07,55.570138888894505,9710.14810640254
2024-05-08,76.18086776859563,9786.328974171134
2024-05-09,-51.98201572597192,9734.346958445163
2024-05-10,138.3222125839111,9872.669171029074
2024-05-13,-122.96985999999798,9749.699311029075
2024-05-14,-53.42327888888377,9696.276032140191
2024-05-15,39.23460969688456,9735.510641837076
2024-05-16,-62.687259999999156,9672.823381837077
2024-05-17,-290.7287499999873,9382.09463183709
2024-05-20,100.27171301243706,9482.366344849526
2024-05-21,-5.099479356738641,9477.266865492787
2024-05-22,-149.59023827586043,9327.676627216928
2024-05-23,-242.30701827355352,9085.369608943374
2024-05-24,-70.9046799999971,9014.464928943376
2024-05-27,15.35267059701745,9029.817599540394
2024-05-28,73.90390280942682,9103.721502349821
2024-05-29,-136.1627200000017,8967.55878234982
2024-05-30,102.83151927248781,9070.390301622308
2024-05-31,-86.19718055886644,8984.193121063441
2024-06-03,-131.0078573015844,8853.185263761858
2024-06-04,-118.87898000000206,8734.306283761855
2024-06-05,-113.20132189189536,8621.10496186996
2024-06-06,-1.4233002191147648,8619.681661650844
2024-06-07,-642.9170066666622,7976.764654984183
2024-06-10,-37.021829999995504,7939.742824984187
2024-06-11,103.03791386807951,8042.780738852267
2024-06-12,94.91311197641026,8137.693850828677
2024-06-13,238.4599301409078,8376.153780969586
2024-06-14,-193.29560999998904,8182.858170969595
2024-06-17,127.07890088384246,8309.937071853437
