param,trades,sessions,win_rate,pf,net_pnl,exp_usd,exp_R,mean_session,ci_lo,ci_hi,max_dd_pct,sharpe
C_t0.2_s0.6_r3_me0.35_h24,3547,386,32.9010431350437,1.0107503013128278,795.180911999822,0.22418407442904484,0.02229832446697515,2.0600541761653273,-11.738197259068384,16.464039806476688,-29.541884112963242,0.23037983986965843
C_t0.35_s0.6_r3_me0_h24,2139,368,39.92519869097709,1.0318381518601307,1978.7743459999674,0.9250931958859128,0.02503791751522618,5.377104201086856,-11.788153060122218,23.197827933899134,-23.20990402136132,0.49307673112078815
C_t0.35_s0.4_r3_me0.35_h12,2395,368,38.45511482254697,1.0020046027140341,98.4676699999136,0.041113849686811525,0.017449121142713693,0.26757519021715187,-11.793367439267577,13.110782466303776,-25.838529139205075,0.034553186894280934
C_t0.35_s0.6_r2_me0_h48,1983,368,38.325769036812915,1.0272372518707438,1787.5717069999157,0.9014481628844759,0.024845359313824065,4.857531812499757,-11.920536263111858,21.97470982479605,-22.521439094793237,0.4637877385757203
C_t0.35_s0.6_r2_me0.35_h24,1855,368,41.671159029649594,1.0215295097777302,1132.2675229999195,0.6103868048517086,0.019538176659294474,3.076813921195421,-11.938001036073661,18.972713566779657,-28.917170131388374,0.3243701390528465
C_t0.35_s0.4_r2_me0.35_h48,2303,368,35.5188884064264,1.0046869476208036,262.70409799983315,0.1140703855839484,0.01915670271622819,0.7138698315212768,-11.955982624049689,13.800928220787329,-26.83344424026754,0.09010718465412082
C_t0.2_s0.4_r2_me0.35_h12,5632,386,36.94957386363637,0.9922222309195358,-593.1449760002324,-0.10531693465913218,0.02192094888150869,-1.536645015544639,-12.003280650259393,9.174566024869556,-30.904332071205932,-0.22992589662159252
C_t0.2_s0.4_r1.5_me0.35_h12,6207,386,42.03318833574996,0.9890372573786808,-849.7462880002759,-0.1369012869341511,0.022430153597538513,-2.2014152538867173,-12.097651614767116,7.953304754662167,-28.31763958234622,-0.34637403076026824
C_t0.35_s0.6_r1.5_me0.35_h12,2356,368,45.41595925297114,1.0094464659498987,503.26321049989804,0.21360917253815706,0.01193112187639363,1.3675630720105847,-12.250596147791986,15.810057674218736,-27.619175534776417,0.15935683086224284
C_t0.35_s0.4_r1.5_me0.35_h12,2872,368,43.17548746518106,0.992325393197096,-422.46506899999486,-0.1470978652506946,0.0112531181814877,-1.1480029048912959,-12.334944731793584,10.21256486684804,-32.65529712908142,-0.16243261449557753
C_t0.5_s0.8_r3_me0.35_h48,698,302,46.84813753581662,1.0714126161656699,2212.798719999987,3.170198739254996,0.03276894059612216,7.327148079470159,-12.352889814569533,27.88584580132453,-15.362924026020707,0.6555501137877205
C_t0.2_s0.8_r2_me0.35_h24,3348,386,39.366786140979684,1.0114512633305541,904.8663519999889,0.27027071445638856,0.018978376677729194,2.3442133471502116,-12.37345693989654,17.473734048705346,-28.30536255410017,0.24917377760873397
C_t0.35_s0.6_r1.5_me0.35_h24,2057,368,43.89888186679631,1.0135292427029925,760.2481249998353,0.36959072678650234,0.015226746959894726,2.0658916440212765,-12.380279194735534,17.134618891405747,-27.756618873944443,0.2294180028249866
C_t0.5_s0.8_r2_me0_h48,832,302,44.831730769230774,1.0613749983010439,2277.147160000009,2.736955721153857,0.02840725273759788,7.540222384105989,-12.382755198675593,28.80660894370875,-18.78180066004492,0.6548976061496306
C_t0.35_s0.8_r3_me0_h24,1867,368,43.76004284949116,1.0403604994433573,2332.120236000138,1.249127068023641,0.022316056495034323,6.337283250000363,-12.487112846466601,25.058431256793718,-21.909638967529823,0.5455872545362426
C_t0.35_s0.6_r3_me0_h48,1654,368,35.24788391777509,1.0330956572333743,1871.4743340000243,1.1314838778718406,0.027219774076397883,5.085528081521792,-12.510100184986301,23.034631716779725,-23.053169642417448,0.4662238974603996
