lots_per_10k,product,mean_cash_pct,median_cash_pct,pct_with_a_payout,mean_payouts,breach_pct
0.01,One $100k,10.03294475903614,9.848720000000084,81.47590361445783,3.6882530120481927,57.53012048192772
0.01,One $100k (100% split),12.541180948795173,12.310900000000103,81.47590361445783,3.6882530120481927,57.53012048192772
0.01,Pro $100k,1.1955554573401033,0.8802890000000209,95.93373493975903,2.1039156626506026,98.04216867469879
0.01,Pro $100k (100% split),1.4944443216751289,1.100361250000026,95.93373493975903,2.1039156626506026,98.04216867469879
0.01,Sig $50k,7.324957668674675,5.0,80.2710843373494,2.8448795180722892,47.43975903614458
0.01,Sig $100k,6.914619397590329,4.580117999999932,76.80722891566265,2.9457831325301207,51.95783132530121
