,ORIGINAL,ORIGINAL,TUNED,TUNED
,close,trough,close,trough
xt,,,,
2025-03-28,-2075.8000000000775,-3127.8500000000568,-1362.150000000087,-2855.900000000045
2025-03-31,1449.2000000000135,-715.8999999999942,-28.999999999972715,-4566.849999999957
2025-04-01,3525.7999999997937,-3048.8500000000477,-2234.5000000001382,-4931.1000000000695
2025-04-02,-1480.1999999998825,-1480.1999999998825,-4134.8000000000175,-6271.300000000012
2025-04-03,19070.800000000258,0.0,29245.20000000021,0.0
2025-04-04,8674.899999999974,-613.1999999999898,-5132.349999999882,-5132.349999999882
2025-04-07,1394.1000000001404,-4522.699999999888,-3792.899999999956,-9256.799999999956
2025-04-08,-3387.500000000051,-5379.500000000029,-4993.449999999915,-7324.599999999911
2025-04-09,16714.849999999926,-1770.9999999999254,15778.799999999843,-2380.4999999999964
2025-04-10,8899.949999999802,-6368.999999999924,8260.199999999919,-5594.7999999999665
2025-04-11,270.04999999994106,-4403.050000000023,925.7499999999491,-5730.199999999993
2025-04-14,-835.3499999998112,-3635.599999999895,-2852.149999999823,-6089.599999999953
2025-04-15,-2426.9500000000844,-3827.2499999999964,-2511.5499999999647,-3402.249999999922
2025-04-16,6707.299999999981,-1710.2000000000244,18908.949999999983,-848.1000000000058
2025-04-17,870.8000000000775,-4507.3999999999705,-3038.599999999853,-4352.699999999893
2025-04-21,5926.400000000007,-1045.100000000044,11519.750000000045,-2161.6000000000113
2025-04-22,8803.249999999975,-2550.3000000000993,-1093.9499999999261,-12194.09999999999
2025-04-23,13267.550000000114,0.0,7984.249999999998,-8262.699999999992
2025-04-24,1362.4999999998581,0.0,-7178.300000000012,-7178.300000000012
2025-04-25,1540.4000000000688,-4146.10000000002,4048.199999999959,-4187.800000000012
2025-04-28,-3212.199999999899,-9272.199999999968,-2269.450000000028,-8914.200000000037
2025-04-29,-4343.600000000066,-5523.200000000035,-4480.750000000102,-4974.300000000019
2025-04-30,-2078.04999999999,-3947.3000000000175,-925.0999999998603,-5029.699999999921
2025-05-01,-1157.699999999937,-4789.499999999978,-2869.7999999999174,-4340.900000000007
2025-05-02,-2303.3500000001877,-2303.3500000001877,-4088.750000000049,-4238.70000000001
2025-05-05,5840.15000000008,-2119.7999999999374,12014.149999999996,0.0
2025-05-06,6402.749999999918,-2514.1000000000495,14364.099999999986,-741.5999999999676
2025-05-07,-3739.649999999898,-3739.649999999898,-9795.999999999844,-9795.999999999844
2025-05-08,10499.90000000014,0.0,13091.75000000001,-4398.200000000055
2025-05-09,428.79999999995016,-6905.799999999934,-5054.4499999998825,-6811.049999999896
2025-05-12,-1367.3000000000284,-1698.4999999999764,5650.850000000106,-4545.800000000005
2025-05-13,2785.9499999999352,-775.0999999999585,-1551.1499999999542,-3788.599999999993
2025-05-14,916.3999999999705,-2289.549999999972,4160.149999999909,-4259.500000000051
2025-05-15,15814.199999999795,0.0,2523.899999999936,-9181.900000000005
2025-05-16,1138.9500000000626,-3297.0999999999804,3352.6000000000076,-4805.399999999989
2025-05-19,779.1000000000113,0.0,-4147.900000000094,-5705.00000000006
2025-05-20,-1554.3500000001186,-5366.80000000005,-6308.350000000086,-6690.900000000049
2025-05-21,-249.30000000009022,-3659.199999999928,-3705.5500000000156,-5395.699999999968
2025-05-22,4022.2999999997173,-2524.2000000000444,1632.999999999698,-4438.950000000003
2025-05-23,1313.649999999865,-4046.000000000029,15640.299999999776,-1977.9000000000124
2025-05-26,-2955.100000000044,-3840.79999999997,-3260.900000000014,-3260.900000000014
2025-05-27,5503.999999999809,0.0,9357.199999999899,-941.2999999999847
2025-05-28,-352.1499999998978,-4047.999999999949,-2740.0499999998137,-4360.399999999792
2025-05-29,8215.000000000004,-1427.400000000047,12557.449999999904,-2167.6000000000513
2025-05-30,1287.75,-3918.399999999954,-1986.5499999999192,-4328.3999999999
2025-06-02,13539.20000000025,0.0,15450.300000000221,-1181.6999999999389
2025-06-03,4060.2500000001564,-1692.7999999999556,1682.599999999964,-1915.4000000000124
2025-06-04,-5163.749999999987,-5613.600000000019,-7371.100000000017,-7371.100000000017
2025-06-05,-2523.300000000023,-3551.599999999942,1557.9500000000062,-3889.799999999994
2025-06-06,5096.850000000171,-3402.2999999999774,502.9500000001244,-4052.2000000000025
2025-06-09,-193.34999999983302,-2171.6999999997297,442.9000000000324,-3503.7999999999683
2025-06-10,-468.9499999998643,-2090.249999999949,1182.6500000002634,-2944.3999999999633
2025-06-11,-4650.200000000001,-4650.200000000001,-6723.099999999908,-6723.099999999908
2025-06-12,-4368.7499999999145,-4368.7499999999145,829.6500000001524,-2824.7999999999556
2025-06-13,-6379.899999999958,-6379.899999999958,-7447.399999999992,-7805.099999999957
2025-06-16,6060.750000000002,-1006.5000000000346,9752.649999999927,-1006.5000000000346
2025-06-17,-1015.8500000000513,-2934.700000000059,-416.70000000005894,-671.2000000000407
2025-06-18,-5249.89999999994,-5249.89999999994,-4123.1500000001,-6304.400000000071
2025-06-19,-845.7999999999683,-2240.6000000000495,108.90000000010878,-1196.4999999999363
2025-06-20,2462.2000000002063,-902.8999999998268,-39.550000000030195,-2204.100000000026
2025-06-23,-1720.9500000000444,-2818.9000000000397,-6737.350000000082,-7441.1000000000895
2025-06-24,-727.5000000000309,-3438.0000000000528,-633.150000000016,-4156.1500000000215
2025-06-25,-1931.24999999996,-2972.299999999972,-3160.949999999888,-3774.7999999999065
2025-06-26,-3817.6999999998825,-3817.6999999998825,-4251.9999999999745,-4797.049999999937
2025-06-27,4186.849999999862,-649.5000000000182,6685.549999999854,-682.6000000000313
2025-06-30,3213.4499999999607,-2118.800000000003,2843.949999999837,-3118.3000000001157
2025-07-01,7345.350000000002,0.0,7893.1499999998105,0.0
2025-07-02,-5657.899999999978,-5657.899999999978,-3852.250000000071,-5189.500000000036
2025-07-03,-1114.6500000000797,-1580.8000000000084,-2335.799999999994,-3354.4999999999254
2025-07-04,-1564.3000000000993,-1969.3500000000531,-1720.0500000001502,-2511.150000000098
2025-07-07,-1548.8000000000338,-2640.4000000000215,-1575.9499999999425,-3131.199999999937
2025-07-08,130.65000000000873,-3240.2000000001335,-4304.750000000171,-4304.750000000171
2025-07-09,-2427.6500000000906,-3158.900000000107,-2698.250000000211,-2790.9000000002306
2025-07-10,-1694.9499999998861,-2144.0999999998658,-3881.04999999989,-4113.299999999883
2025-07-11,-376.5999999997857,-991.7999999998847,2465.5000000002547,-2154.9000000000106
2025-07-14,-2629.7000000000535,-3615.8999999999414,-5540.199999999997,-5540.199999999997
2025-07-15,324.6500000000142,-993.399999999996,430.4499999999516,-1271.9000000000433
2025-07-16,-2677.300000000201,-2677.300000000201,-2645.8500000001313,-3140.200000000179
2025-07-17,2428.54999999999,-1088.699999999997,3991.94999999993,-1438.2999999999938
2025-07-18,-944.2500000001073,-2701.900000000078,-2094.649999999978,-2929.949999999926
2025-07-21,2315.450000000141,-538.1999999999571,5485.550000000201,-1747.2999999999465
2025-07-22,-3366.550000000012,-4714.60000000004,-3843.3500000000768,-4073.2000000000353
2025-07-23,1545.7499999998563,-2935.900000000047,3075.299999999812,-3253.2999999999993
2025-07-24,4656.349999999969,-1268.7000000000025,6967.100000000217,-478.7999999999847
2025-07-25,5773.400000000442,-902.9999999999418,8694.850000000111,-518.0999999999876
2025-07-28,3203.749999999849,-1492.0999999999913,-588.2500000000382,-3451.8999999999414
2025-07-29,457.6999999997279,-1137.250000000202,965.3499999998603,-384.5000000002037
2025-07-30,2962.7499999999836,-1790.1500000000487,-910.8499999999749,-3059.6500000000196
2025-07-31,360.3499999999658,-1026.5000000000546,753.9999999999291,-682.0
2025-08-01,1859.4999999996562,-1615.4000000000706,2044.4999999999036,-2903.300000000061
2025-08-04,2573.899999999845,0.0,826.0499999998738,-3063.8999999999014
2025-08-05,1330.5499999998065,-1730.600000000013,723.9499999999916,-2300.499999999991
2025-08-06,-2414.5499999999683,-2825.899999999978,-1007.449999999948,-1418.7999999999574
2025-08-07,1369.1000000000658,-1987.0500000000084,2364.8999999999214,-2291.9000000000287
2025-08-08,-5122.499999999996,-5122.499999999996,-7267.549999999914,-7267.549999999914
2025-08-11,2698.950000000128,-426.49999999998363,5289.400000000167,-1471.3999999999614
2025-08-12,-5440.699999999992,-5440.699999999992,-3597.8500000000095,-3831.900000000005
2025-08-13,127.6500000000342,-1643.8000000000065,395.4499999999607,-1220.7999999999756
2025-08-14,97.69999999998072,-2475.6499999999305,4742.600000000017,-1563.9999999999836
2025-08-15,-1265.2500000000655,-1872.2500000000691,-2455.800000000112,-3036.8500000000877
2025-08-18,739.7999999998719,-1302.3000000000975,-2721.349999999915,-3969.5499999998992
2025-08-19,-2071.9999999998945,-3021.9999999998654,-3546.0000000000255,-4094.1500000000287
2025-08-20,1696.1000000001095,-996.1999999999953,4588.1500000002015,-812.5999999999422
2025-08-21,-2903.5000000000364,-2903.5000000000364,-1024.9499999998752,-1258.3999999999342
2025-08-22,1502.9999999998781,-1612.2500000000655,-1981.3500000001786,-1981.3500000001786
2025-08-25,-1146.2999999998883,-2501.399999999976,-3244.349999999962,-3247.2999999999884
2025-08-26,-2908.4499999999534,-4166.499999999973,-2516.349999999913,-3842.9999999999472
2025-08-27,-776.1000000000022,-886.5000000000618,-621.0500000000811,-1614.1000000001368
2025-08-28,1544.8500000000367,-1776.5000000000582,2559.5000000000036,-1805.7000000000207
2025-08-29,1349.199999999968,-1692.2500000000055,-2108.199999999919,-2775.3499999999276
2025-09-01,607.6000000000422,-1467.199999999937,-1520.199999999999,-2127.9499999999443
2025-09-02,5569.999999999642,-855.799999999921,2311.3499999997275,-705.0999999999767
2025-09-03,-571.7999999999611,-3021.9999999999145,-1247.600000000004,-4020.899999999918
2025-09-04,-898.3499999999876,-1147.8499999999185,-4907.350000000019,-4945.299999999932
2025-09-05,-2019.1000000000313,-2094.6999999999916,-5188.049999999952,-5188.049999999952
2025-09-08,3365.4000000002216,-1558.3999999999796,4332.550000000334,-2792.999999999889
2025-09-09,-2800.24999999992,-4171.799999999961,-2949.3499999999804,-3713.199999999999
2025-09-10,-14.149999999932334,-808.0000000000218,-2047.849999999993,-3240.20000000003
2025-09-11,-3066.5999999999767,-3648.4500000000244,-4195.199999999953,-4373.599999999997
2025-09-12,-2386.749999999898,-2386.749999999898,182.74999999991996,-1093.300000000012
2025-09-15,6823.949999999917,0.0,1775.1999999999734,-2387.650000000085
2025-09-16,-4647.400000000112,-4647.400000000112,-413.100000000235,-2301.1000000000095
2025-09-17,-5293.499999999925,-5293.499999999925,-4468.600000000082,-4468.600000000082
2025-09-18,-3611.050000000074,-4365.600000000062,-5226.8499999998985,-5226.8499999998985
2025-09-19,8914.249999999896,-2757.0999999999713,8984.899999999994,-2282.799999999994
2025-09-22,1670.549999999861,-1479.300000000083,9895.599999999855,-1574.400000000027
2025-09-23,-441.1999999999862,-3040.099999999964,-1801.599999999984,-3016.1999999999443
2025-09-24,277.7000000000444,-3538.899999999914,-4087.7499999999363,-5415.499999999967
2025-09-25,-1154.3000000002903,-2783.900000000098,-5328.250000000047,-6811.399999999996
2025-09-26,-6944.749999999982,-6944.749999999982,-5441.250000000029,-5441.250000000029
2025-09-29,11060.950000000134,0.0,14631.500000000166,-891.9999999999454
2025-09-30,6655.0499999998865,-2241.7000000000007,4343.999999999876,-698.5999999999513
2025-10-01,-5733.199999999993,-5733.199999999993,-5917.50000000004,-5917.50000000004
2025-10-02,-1176.8999999997104,-2976.599999999942,-5022.749999999927,-5022.749999999927
2025-10-03,6802.45000000013,0.0,4465.800000000014,-3336.600000000086
2025-10-06,8359.15000000004,-1268.3999999999705,9771.850000000064,0.0
2025-10-07,-5813.300000000032,-5813.300000000032,-6461.800000000107,-6461.800000000107
2025-10-08,7838.950000000063,0.0,6963.39999999998,-2250.3000000000284
2025-10-09,-8664.799999999928,-8664.799999999928,-8075.549999999952,-10895.299999999945
2025-10-10,-362.30000000010114,-8075.999999999924,3922.3999999999487,-3543.300000000054
2025-10-13,16796.84999999999,0.0,18724.34999999983,0.0
2025-10-14,-155.84999999996944,-4128.049999999948,-3943.5999999999913,-5529.849999999951
2025-10-15,-5304.0499999999665,-7478.799999999977,-1743.1500000000815,-3917.9000000000924
2025-10-16,17683.49999999977,-5675.200000000066,14602.150000000325,-7019.499999999905
2025-10-17,1964.4500000003463,-7228.199999999888,5964.150000000223,-8756.100000000086
2025-10-20,5289.299999999861,-5669.999999999945,13055.849999999897,-6076.70000000019
2025-10-21,18703.30000000044,-3689.399999999776,24733.400000000172,-4222.799999999974
2025-10-22,-2418.8999999998705,-13427.099999999953,-1105.0499999998847,-13427.099999999953
2025-10-23,8056.1000000000095,-695.5000000000218,13092.499999999996,0.0
2025-10-24,-496.900000000056,-2298.400000000005,-5877.150000000005,-5877.150000000005
2025-10-27,14836.950000000292,-2816.799999999992,3084.3500000001095,-7252.900000000025
2025-10-29,2439.0000000001182,-4979.999999999953,-1430.099999999924,-5062.7999999999665
2025-10-30,8678.300000000076,-7496.699999999973,-3681.699999999948,-9523.499999999947
2025-11-03,-871.1499999999942,-871.1499999999942,-5840.850000000068,-6708.099999999993
2025-11-04,-3428.8999999999814,-7369.899999999938,-9541.30000000004,-9541.30000000004
2025-11-05,1678.7999999999956,-1389.7000000000153,4158.850000000144,-1827.4999999998818
2025-11-06,3417.9000000001397,-1404.699999999999,5426.699999999915,-1756.649999999987
2025-11-07,-4693.44999999999,-4693.44999999999,-9734.300000000097,-9734.300000000097
2025-11-10,14549.750000000126,-77.70000000006257,25741.449999999964,0.0
2025-11-11,-1903.9999999997744,-5124.79999999977,-5853.950000000099,-5853.950000000099
2025-11-12,8656.299999999868,0.0,7812.00000000024,-5073.299999999952
2025-11-13,6645.199999999972,-2243.100000000075,-303.65000000003783,-5009.400000000092
2025-11-14,5191.549999999956,-3718.1999999999753,10286.349999999971,-5380.799999999996
2025-11-17,4383.700000000084,-6705.899999999967,-1324.0499999998738,-8883.499999999967
2025-11-18,-9270.249999999947,-10643.69999999992,-12506.499999999982,-12506.499999999982
2025-11-19,-414.20000000003347,-681.3999999999978,-7272.499999999922,-7272.499999999922
2025-11-20,-4684.7499999999,-7157.699999999924,-5976.199999999721,-5976.199999999721
2025-11-21,-10142.949999999979,-10142.949999999979,-10040.849999999931,-10040.849999999931
2025-11-24,1059.4000000000906,-2794.5999999998767,4179.600000000097,-7883.999999999949
2025-11-25,-4676.149999999921,-5322.949999999848,-8602.049999999956,-8602.049999999956
2025-11-26,-7685.600000000028,-7685.600000000028,-6726.949999999964,-8695.399999999965
2025-11-28,1899.8500000001914,-2850.1499999999323,-2588.1999999998916,-3603.149999999907
2025-12-01,-9074.049999999948,-9074.049999999948,-12646.399999999834,-12646.399999999834
2025-12-02,-7653.000000000178,-7653.000000000178,-2156.350000000377,-2610.7000000003245
2025-12-03,-9598.399999999816,-9598.399999999816,-6918.6499999999105,-6940.499999999876
2025-12-04,-125.34999999994034,-4451.499999999996,-2908.399999999914,-5944.199999999964
2025-12-05,3217.2999999996537,-926.6000000000495,7561.100000000148,-2019.500000000029
2025-12-08,-796.4000000004089,-4109.900000000191,-3346.0500000002176,-5978.40000000002
2025-12-09,-1054.4999999998763,-4281.799999999923,-2237.8999999998305,-4637.399999999852
2025-12-10,-6233.299999999832,-6233.299999999832,-3690.1999999998443,-3690.1999999998443
2025-12-11,5222.100000000177,-5673.09999999994,231.05000000021028,-5465.799999999879
2025-12-12,5333.600000000064,-439.79999999991924,14174.199999999815,-2402.49999999996
2025-12-15,293.3999999999687,-3491.899999999918,-2378.4499999997242,-3852.4999999997744
2025-12-16,-5622.950000000059,-5704.8999999999905,-9183.100000000006,-9183.100000000006
2025-12-17,-6207.04999999985,-6930.599999999889,-7136.800000000061,-7136.800000000061
2025-12-18,-2153.700000000259,-3823.9000000001615,-5626.149999999983,-5626.149999999983
2025-12-19,1894.3500000001623,-1383.1999999999352,566.8500000000458,-3174.399999999965
2025-12-22,13621.100000000428,0.0,20235.50000000039,0.0
2025-12-23,-2154.70000000019,-2908.1000000000968,-5476.300000000014,-6636.800000000094
2025-12-24,10365.650000000227,-3275.200000000037,3627.549999999952,-3014.9000000000924
2025-12-26,-1363.2500000002947,-5335.9000000001215,-4586.850000000344,-7975.8000000000975
2025-12-29,28277.699999999953,-4754.100000000013,17545.55000000001,-4491.599999999984
2025-12-30,-3030.3000000001302,-5349.800000000043,-8930.45000000004,-10446.600000000028
2025-12-31,-2636.999999999767,-3373.8999999997686,-4497.599999999988,-10249.500000000076
2026-01-02,4622.299999999945,-956.4999999999854,5055.999999999654,-1499.9000000000378
2026-01-05,3762.69999999999,-3486.499999999971,2596.4499999998006,-6981.800000000047
2026-01-06,-3965.950000000026,-8359.699999999997,-5630.35000000002,-10024.099999999991
2026-01-07,-3989.5000000000036,-6757.700000000048,-5353.250000000229,-7793.100000000075
2026-01-08,5506.3499999997875,-1474.4000000000851,-6602.749999999945,-10448.39999999994
2026-01-09,74.65000000033251,-6640.899999999776,4706.50000000012,-4549.700000000055
2026-01-12,6239.949999999812,-195.55000000009022,2789.9000000001324,-2501.050000000061
2026-01-13,-9049.70000000008,-9049.70000000008,-7461.349999999969,-9577.099999999966
2026-01-14,-2739.849999999864,-2739.849999999864,-6776.399999999823,-7973.54999999985
2026-01-15,-5661.700000000161,-8738.800000000167,-4240.600000000108,-5799.500000000226
2026-01-16,-7283.100000000035,-7283.100000000035,-8625.450000000175,-8625.450000000175
2026-01-19,-4639.700000000044,-5805.100000000031,-4494.500000000175,-4596.700000000052
2026-01-20,15007.69999999988,0.0,21245.64999999991,0.0
2026-01-21,-9392.40000000023,-12003.60000000009,-6157.600000000388,-8768.800000000247
2026-01-22,11384.999999999622,-6537.400000000125,30814.299999999435,-4040.800000000032
2026-01-23,1788.9500000002736,-2493.9999999999272,803.850000000155,-4193.500000000036
2026-01-26,-10114.599999999904,-10114.599999999904,-18740.70000000019,-18740.70000000019
2026-01-27,193.9500000001717,-9775.899999999841,23612.05000000007,-9293.199999999822
2026-01-28,17321.69999999973,0.0,30204.700000000026,0.0
2026-01-29,-21928.599999999693,-34087.49999999993,-1155.199999999535,-30839.099999999926
2026-01-30,15522.799999999923,-520.2000000000808,80777.19999999975,0.0
2026-02-02,-3148.2499999999127,-9012.799999999937,22505.60000000011,0.0
2026-02-03,-7977.050000000105,-20595.90000000007,1789.5499999998792,-15535.400000000176
2026-02-04,-8629.299999999745,-13590.499999999814,-24694.4499999998,-24694.4499999998
2026-02-05,339.89999999980137,-28987.800000000145,558.6499999995867,-15862.300000000378
2026-02-06,43418.199999999866,0.0,44680.80000000003,0.0
2026-02-09,-4948.249999999694,-14403.399999999776,-10868.29999999984,-17989.399999999805
2026-02-10,-12433.600000000075,-12433.600000000075,-16903.149999999845,-16903.149999999845
2026-02-11,-5065.699999999884,-5065.699999999884,-3247.8500000004933,-3362.100000000548
2026-02-12,-8760.199999999946,-12024.199999999859,-149.90000000000146,-11732.499999999884
2026-02-13,2611.3499999998967,-7909.900000000009,5694.550000000232,-10872.39999999995
2026-02-16,-5348.499999999654,-5649.3499999997075,-9693.549999999708,-9693.549999999708
2026-02-17,-3009.949999999866,-7402.400000000089,4643.399999999754,-4139.800000000134
2026-02-18,14536.700000000696,-2295.70000000015,13227.950000000124,-4339.20000000007
2026-02-19,-6081.999999999931,-6081.999999999931,7450.799999999777,0.0
2026-02-20,-927.2000000002263,-2377.1000000001513,-695.9000000000051,-7491.100000000122
2026-02-23,-7690.399999999914,-10840.999999999825,-5736.749999999869,-8622.199999999877
2026-02-24,8448.74999999957,-829.0000000001746,9296.149999999889,0.0
2026-02-25,-7588.500000000073,-7588.500000000073,-8295.950000000015,-8893.500000000065
2026-02-26,-3969.799999999719,-4131.399999999936,-4733.499999999571,-5915.199999999786
2026-02-27,4267.150000000169,-7825.299999999963,3179.649999999834,-9363.100000000268
2026-03-02,10105.599999999999,0.0,-22032.649999999852,-22032.649999999852
2026-03-03,25614.14999999992,-10757.500000000007,25504.400000000267,-6090.499999999851
2026-03-04,-9799.150000000333,-13026.900000000318,-16397.30000000011,-16397.30000000011
2026-03-05,-5222.749999999774,-9093.6999999998,-6780.849999999758,-13755.499999999993
2026-03-06,12800.900000000252,-4516.199999999932,6863.999999999858,-4859.850000000002
2026-03-09,3643.399999999907,-11416.000000000102,1228.9499999999935,-10128.300000000032
2026-03-10,-7769.750000000164,-8532.800000000156,-5147.650000000089,-6527.6000000001
2026-03-11,-5024.45000000003,-7199.099999999933,-3209.8000000001084,-8671.90000000003
2026-03-12,7989.900000000256,-2899.8000000000175,-6808.299999999985,-14381.399999999932
2026-03-13,7772.349999999591,-475.0500000000684,-1368.800000000214,-8382.450000000026
2026-03-16,-9021.000000000025,-11210.40000000002,-13747.649999999969,-13747.649999999969
2026-03-17,-5180.750000000313,-9097.10000000013,-7661.55000000001,-9394.550000000036
2026-03-18,-7428.400000000289,-7428.400000000289,-6154.900000000383,-8375.100000000166
2026-03-19,26127.900000000085,-2962.900000000078,16072.349999999984,-4209.100000000122
2026-03-20,337.79999999991924,-14794.999999999975,-11199.04999999992,-15803.599999999908
2026-03-23,21568.849999999937,0.0,26382.749999999825,0.0
2026-03-24,4166.349999999733,-13878.90000000015,11958.94999999992,-15092.200000000044
2026-03-25,-15665.250000000247,-15665.250000000247,-780.7000000002736,-10462.650000000358
2026-03-26,344.1500000003034,-5443.999999999709,22445.100000000526,-4136.199999999946
2026-03-27,8864.100000000002,-10820.699999999844,12014.950000000023,-9837.599999999955
2026-03-30,3355.3500000002205,-2550.4999999999745,2452.4500000001135,-5665.60000000002
2026-03-31,7690.700000000175,0.0,5409.000000000022,-10456.600000000006
2026-04-01,7129.450000000128,-8546.19999999995,5187.700000000019,-9480.199999999964
2026-04-02,28478.24999999994,0.0,19115.399999999656,0.0
2026-04-06,1799.9000000002015,0.0,-3779.000000000018,-6633.499999999967
2026-04-07,1720.1499999999905,-4659.100000000028,-7528.250000000018,-12326.300000000047
2026-04-08,20320.100000000315,-6682.099999999897,16314.850000000184,-8099.199999999742
2026-04-09,7303.300000000076,-4264.499999999949,10536.799999999927,-5248.599999999984
2026-04-10,-3208.899999999954,-3208.899999999954,-9010.050000000068,-10793.800000000003
2026-04-13,-4856.34999999998,-5867.599999999969,-3348.1000000000895,-8320.200000000077
2026-04-14,-1954.7500000002,-6860.60000000018,-4010.6500000001906,-10569.200000000175
2026-04-15,-803.2500000003492,-4653.05000000037,4077.499999999851,-5248.300000000134
2026-04-16,-6055.399999999605,-7473.0999999997875,-6673.00000000016,-8249.300000000003
2026-04-17,7853.449999999953,-3203.3999999998377,4349.249999999825,-6707.599999999966
2026-04-20,-1955.000000000131,-4294.250000000095,446.59999999976935,-3691.7500000000437
2026-04-21,4092.0999999998858,-3490.4999999998763,8747.6499999995,0.0
2026-04-22,-8028.950000000128,-8371.900000000118,-8275.150000000052,-8275.150000000052
2026-04-23,-10477.349999999984,-13769.699999999943,-5780.1500000000415,-9072.5
2026-04-24,-3105.1499999997977,-5137.599999999831,-579.6499999999396,-8377.70000000003
2026-04-27,755.0499999998865,-3965.3000000000175,-3047.999999999978,-5685.500000000011
2026-04-28,12687.250000000626,-179.099999999984,25521.00000000071,0.0
2026-04-29,5518.20000000011,-3559.8999999999505,9797.550000000116,-5487.899999999896
2026-04-30,8449.599999999959,0.0,5013.1000000000095,-5848.899999999863
2026-05-01,-3504.6000000002605,-3504.6000000002605,-2820.7500000001564,-3790.6000000001695
2026-05-04,9539.199999999932,-3696.3999999999614,22314.600000000224,-3696.3999999999614
2026-05-05,-930.0999999999076,-3107.899999999936,9628.400000000398,-1209.9999999999745
2026-05-06,19006.69999999986,0.0,33833.59999999982,0.0
2026-05-07,-8977.800000000138,-8977.800000000138,-4434.700000000423,-4434.700000000423
2026-05-08,-8502.999999999753,-8823.099999999726,-10634.799999999927,-10982.899999999845
2026-05-11,-8934.70000000015,-8934.70000000015,-10925.500000000156,-10925.500000000156
2026-05-12,4122.900000000067,0.0,16878.40000000049,0.0
2026-05-13,1304.6000000003405,-2980.299999999679,1777.2000000001535,-4207.499999999887
2026-05-14,-9354.499999999876,-13135.099999999897,-10979.999999999949,-13738.599999999944
2026-05-15,9476.800000000134,-942.5999999999767,23600.30000000025,0.0
2026-05-18,3736.000000000098,-3528.1000000000495,2062.1000000001695,-7004.1999999999425
2026-05-19,8161.7999999998065,-2308.4000000000997,14938.699999999706,-4401.700000000161
2026-05-20,-3918.8999999998996,-12640.599999999988,-2717.2999999999993,-12574.700000000055
2026-05-21,-2900.3999999998596,-4022.999999999982,-10169.49999999981,-10169.49999999981
2026-05-22,-9000.599999999991,-10501.599999999984,-6933.599999999955,-8093.099999999922
2026-05-25,-5785.300000000148,-6548.000000000222,-4679.000000000109,-4909.100000000242
2026-05-26,2350.9000000001324,-1674.700000000088,4757.9000000000415,-3161.3000000001157
2026-05-27,15550.30000000001,-367.30000000006476,25436.099999999875,-1181.3000000000393
2026-05-28,8907.099999999758,-2673.8000000000866,11082.199999999626,-3497.2000000001244
2026-05-29,7119.800000000192,-1262.4999999999054,5101.900000000031,-2712.5999999998967
2026-06-01,9472.300000000127,-848.2999999999229,18851.40000000008,-1119.7999999999702
2026-06-02,-3021.0000000001455,-4756.000000000124,-5449.59999999994,-5449.59999999994
2026-06-03,1830.9999999998981,-3973.2000000000226,6188.5999999998385,-5300.3000000000575
2026-06-04,-654.9999999999782,-6197.900000000143,-7244.299999999923,-7449.1999999999825
2026-06-05,11.599999999947613,-9497.200000000059,-9345.100000000115,-10801.900000000107
2026-06-08,-6171.899999999965,-7422.499999999876,-5301.300000000378,-6284.800000000232
2026-06-09,-7148.699999999968,-10387.299999999981,-4317.999999999778,-6137.19999999975
2026-06-10,-2853.7999999999156,-8558.499999999967,9231.199999999923,-10610.19999999992
2026-06-11,-4908.100000000019,-11415.100000000051,20891.100000000122,-12339.400000000003
2026-06-12,-11367.200000000099,-11367.200000000099,-12670.100000000206,-13455.900000000194
2026-06-15,-1606.7000000001426,-5859.700000000092,132.70000000000073,-7163.400000000118
2026-06-16,-415.0000000001055,-2921.9000000001215,-3991.1000000000276,-6069.300000000076
2026-06-17,-3546.3999999995904,-7891.7999999998065,-11870.199999999772,-11870.199999999772
2026-06-18,12985.000000000076,-930.9999999999454,12202.900000000023,-7521.8999999999105
2026-06-19,9974.699999999888,0.0,10686.999999999876,0.0
2026-06-22,-280.8000000000502,-340.8999999999578,-8138.200000000164,-8138.200000000164
2026-06-23,1660.7999999999665,-3807.5000000000364,5084.39999999971,-1642.8000000000175
2026-06-24,14570.500000000351,-3575.3999999999705,14495.700000000284,-8174.999999999951
2026-06-25,-1979.699999999917,-8038.699999999919,-9141.099999999937,-12521.399999999941
2026-06-26,11028.500000000207,-1215.699999999999,14047.200000000135,-2873.5000000000255
2026-06-29,-4512.700000000092,-5731.500000000089,-5736.7999999999865,-9018.399999999983
2026-06-30,10514.300000000043,0.0,10082.800000000021,-3579.1000000000004
2026-07-01,-9172.799999999967,-9172.799999999967,-4406.099999999991,-9375.500000000004
2026-07-02,1378.7000000001572,-2848.799999999963,11350.500000000307,-4987.7999999999665
2026-07-03,-2948.7999999998683,-2948.7999999998683,-839.2999999999047,-3699.399999999965
2026-07-06,1939.1999999999316,0.0,800.5999999998276,-4931.400000000118
2026-07-07,-2547.8000000000575,-6159.400000000151,37.899999999695865,-8153.600000000151
2026-07-08,4134.899999999829,-932.9999999998981,-4401.000000000226,-7967.899999999852
2026-07-09,2177.2999999999174,-2424.400000000027,1174.7999999999374,-5514.69999999999
2026-07-10,-2594.700000000108,-6000.4999999999745,195.09999999998035,-5918.799999999945
2026-07-13,9667.199999999997,-3977.8999999999633,7268.999999999984,-6474.499999999969
2026-07-14,7898.599999999891,-505.3000000000302,15537.200000000008,-2653.4000000000233
