date,INC,GEO,trail
2024-01-09,-22.63565084775798,-39.19208594600491,0.8265750397830718
2024-01-10,-3.1350397075983896,-15.127178901608788,0.7995917863253322
2024-01-11,-25.51823780111394,-12.061268046637863,0.7734947904254422
2024-01-12,11.676218993621763,52.98610475556891,0.7890787253162788
2024-01-15,0.94062414740484,-18.785309361568835,0.7807581827747373
2024-01-16,-13.932432038692513,47.7400655502565,0.7462783217692636
2024-01-17,39.52322240946795,0.3311283478273821,0.7614690848889771
2024-01-18,11.389663366061276,10.626929264436676,0.7627926937584864
2024-01-19,8.777615513191481,3.6026463372070205,0.7447325518162503
2024-01-22,31.68816540100574,-6.915122981997083,0.7299618550736786
2024-01-23,-7.155384945332934,28.832390235904363,0.7236977520515862
2024-01-24,-2.4305871279715596,1.5138367927158995,0.7147507612489791
2024-01-25,-27.35132527698593,-28.30128572910211,0.7146739619395304
2024-01-26,-20.272945396900404,-31.1240509655483,0.7068020812698719
2024-01-29,-7.88459982276928,14.310654370015428,0.6948512445968453
2024-01-30,-10.620435584908797,20.340294113660562,0.6913433955979478
2024-01-31,64.85004359674889,-9.675203296681797,0.6825580607970381
2024-02-01,92.57643291490618,58.12478238194798,0.6798411001410056
2024-02-02,27.464841962085472,-29.97865703819147,0.6933588777348891
2024-02-05,24.553069055755138,78.8480474844335,0.6798374558429165
2024-02-06,-24.551794426580635,-38.530549378220826,0.6763829849447073
2024-02-07,-3.5009178650144,-25.51750283403993,0.6682453259984673
2024-02-08,-2.763378764036867,-3.395428162195677,0.6661757787085245
2024-02-09,-27.636719994449507,-22.874716021606297,0.6490981564962351
2024-02-12,5.867620522484049,-41.66531403268363,0.6423564689565537
2024-02-13,1.101831504671674,10.464872157893463,0.64579021110198
2024-02-14,-21.40911216433055,-35.25471501290819,0.6463475875966336
2024-02-15,-5.607851149627505,3.9651472775141974,0.6338427866860809
2024-02-16,-27.969010181771978,-3.0196653108091027,0.6377395511702322
2024-02-19,-42.88220905761163,-54.73470577983679,0.644469783794728
2024-02-20,43.992231273197646,52.69287113578756,0.6324003851323124
2024-02-21,-3.362173721469624,-2.4772537745921683,0.6251955354291759
2024-02-22,21.9639712588802,-27.03309267516589,0.6121865595941756
2024-02-23,-51.64284701094563,-30.536803494339345,0.6074946254095982
2024-02-26,-40.24616912491751,-43.38883393447223,0.6101827958774645
2024-02-27,-0.294540063744293,-8.287841609288307,0.6011813732560004
2024-02-28,-1.4697713977892792,-41.879497523628444,0.5901652469936003
2024-02-29,-4.535513753055476,-43.48959741274159,0.5690662933740953
2024-03-01,-46.10976188956553,59.82619953256944,0.5533821679910658
2024-03-04,131.35657558427323,148.97079010015165,0.5466957377701196
2024-03-05,1.201475193518739,22.525445857943424,0.5528403778790376
2024-03-06,-0.6034404404506724,-63.7507911326519,0.5760568511783037
2024-03-07,-26.385182300450932,4.4260797953264515,0.5906951796853634
2024-03-08,-88.11494248819128,-19.02424623163773,0.6009686723349603
2024-03-11,-17.574092660273223,-57.104480133529336,0.6306856470067659
2024-03-12,36.661757013235146,25.313279098005196,0.6384348680165627
2024-03-13,20.692613253869112,32.31146026807346,0.6415576339792578
2024-03-14,69.7678705160551,57.70145179818088,0.6427146431204283
2024-03-15,-56.99548713011458,1.9445981463367321,0.6437031745381065
2024-03-18,-26.160430671626536,3.3214772382227853,0.6446481027658324
2024-03-19,34.91428804786527,42.36791413362377,0.6534677140980233
2024-03-20,-42.89144269782611,-61.53494622298053,0.6594176884946592
2024-03-21,5.6374136234880226,-74.90412969929251,0.7096956631551719
2024-03-22,-6.626723874882046,24.355678758627803,0.7355018998866631
2024-03-25,-70.85634112597833,-72.71096137688995,0.7457699220744383
2024-03-26,24.225624408089352,-8.816552823293655,0.7587509692366453
2024-03-27,6.8288472992925815,25.09143509587084,0.7796923502083847
2024-03-28,15.801505418772184,92.04182608866408,0.7979513132350073
2024-04-01,69.1147596690984,20.05776591253946,0.8156840632870299
2024-04-02,72.12164136919235,96.71899299894497,0.8358265682199905
2024-04-03,-30.80727175691267,35.98727256065704,0.846718015338317
2024-04-04,-21.698606852967977,-44.09094040508999,0.8410228418652078
2024-04-05,157.81724513352492,52.11475925499038,0.8481491353289716
2024-04-08,-6.118828635551239,31.7887002981565,0.8716334968123192
2024-04-09,1.3136966197590976,3.2559251204850153,0.8789243898744099
2024-04-10,-8.927644023673821,12.39789982487009,0.9034123648534716
2024-04-11,0.10056403200836428,39.953396371295455,0.9412510428530239
2024-04-12,120.19492218669495,135.0130916334678,0.9641223263991577
2024-04-15,81.43534161826543,4.1607300591511915,1.013545204819099
2024-04-16,-72.62276432241335,-55.08183273931536,1.0559056063958525
2024-04-17,-49.04847161927273,-5.710442074644789,1.0910118548724324
2024-04-18,14.947933849984048,29.42926959874467,1.1175013328024668
2024-04-19,41.408605642705446,-12.288981401672727,1.090237145136871
2024-04-22,77.646062015611,149.66674982405027,1.1086707782127359
2024-04-23,-55.8210811333628,-70.00848853244705,1.1239736444749866
2024-04-24,-55.969160975691636,-67.54439949760625,1.1591543426598088
2024-04-25,17.8113612400918,-1.6489022733354108,1.166914517078774
2024-04-26,30.85067308463523,27.29219426403012,1.188979958374644
2024-04-29,-36.76277884013411,-49.56919492027155,1.189170171006636
2024-04-30,84.35417126977534,106.24231584553219,1.1766457367303182
2024-05-01,41.137333574173574,0.018086931136451767,1.173001646132305
2024-05-02,54.210694983775,73.35653293699758,1.1837342432006392
2024-05-03,-46.34874865710803,-26.09622715475164,1.1825893381825838
2024-05-06,56.1150838282861,87.12383020934502,1.1988921945812108
2024-05-07,9.091047197511358,17.34365334864571,1.1824802760834203
2024-05-08,-0.1787010122422501,-37.11141612112473,1.1598367429449346
2024-05-09,37.00182544206619,-16.72681226895581,1.1087128678078952
2024-05-10,-9.760077775960049,42.33024161953585,1.1007551626752734
2024-05-13,74.43824697042001,104.71987317222347,1.0655934983466084
2024-05-14,-56.59749670874015,-30.169878227824782,1.0243992291455517
2024-05-15,55.25914791731691,64.01848664380398,0.9967875741120267
2024-05-16,-15.682180802584877,6.247500089657303,0.9905632510906788
2024-05-17,70.96675802448885,85.43296630644134,0.9850973884966792
2024-05-20,19.71945401801914,-43.35424332289478,0.9601507213485924
2024-05-21,-93.95962289260909,-94.4665464429124,0.9722649494284437
2024-05-22,40.36784898718314,17.66685619218504,0.9472734604249113
2024-05-23,206.67770324747386,176.9878642086089,0.9463067806874784
2024-05-24,-31.224553037637243,-42.67326901225035,0.9483767458354967
2024-05-27,7.548009634773515,13.546439398646685,0.9389177204209966
2024-05-28,-18.97620027570436,-33.70576767254471,0.9219464247750013
2024-05-29,2.251469386257293,24.567740778098482,0.9129611144381531
2024-05-30,-3.8983480964440527,11.574730529976588,0.8952592004765059
2024-05-31,39.40776821982015,-39.377378045224845,0.8860758570549564
2024-06-03,27.551361561689284,7.48953351202216,0.8577794584519435
2024-06-04,11.272085700711312,36.838670944663704,0.8493661469764291
2024-06-05,20.013770675281464,13.696189135799454,0.8567405052350381
2024-06-06,-20.043427806417206,-50.420415148707264,0.8608874772645114
2024-06-07,50.57095274518177,30.677110209315995,0.859567274103636
2024-06-10,-34.38862617463682,-30.66994175960756,0.8865070632709289
2024-06-11,0.6470785879096184,18.44219867642048,0.8890419351658949
2024-06-12,-13.015216597984239,-21.01843634154029,0.8887762960310998
2024-06-13,-48.847154509699905,-61.65498442551147,0.8960318863877651
2024-06-14,66.22770190993552,101.78082099152145,0.9082396378753789
2024-06-17,-31.339013648397817,-40.59300358719361,0.9054135627350657
2024-06-18,33.14422747146767,22.41130628448831,0.8777405364189719
2024-06-19,-31.415711556260398,-28.429423613759912,0.8681118666103957
2024-06-20,53.27552615408155,1.5647397858738117,0.8448177849961909
2024-06-21,55.12471373175619,-40.162319853354475,0.8203414573734765
2024-06-24,-0.45479847379907845,8.902876158441838,0.8325093900102061
2024-06-25,-77.65333720753065,-57.490100223927236,0.8365085434306584
2024-06-26,-62.02475560836207,4.182855031219002,0.8318299281302739
2024-06-27,-1.7985847834948014,2.907207851347513,0.8361507412939657
2024-06-28,50.24320520768726,-13.087731684469052,0.8300451340158975
2024-07-01,-11.821238462713405,-32.41138676313307,0.81163475639746
2024-07-02,-31.609899777643367,-31.427025908827044,0.8076386252276642
2024-07-03,41.49607315641616,89.6135885612802,0.7991854042428621
2024-07-04,4.3125133507756335,4.885533308724589,0.7960351008262989
2024-07-05,29.04581595918976,-2.9237155850035066,0.7761685205081628
2024-07-08,113.26768040329117,194.29531209114612,0.7453581789562975
2024-07-09,-54.89386867882831,-52.87573584477877,0.7468051530463706
2024-07-10,-7.974527881355121,4.445356507485533,0.7463644354314514
2024-07-11,-19.759602239312386,36.152778932086676,0.7194241983128866
2024-07-12,4.373234635376194,19.60152253259537,0.7267664017583388
2024-07-15,-1.3744861053640243,-80.87237006649445,0.7230978880910541
2024-07-16,156.50633329524163,145.16542603433172,0.7200947695030255
2024-07-17,-45.971344846314686,-112.41297858963024,0.7261779291339804
2024-07-18,-81.19420858719225,6.065206189229954,0.7528739926611261
2024-07-19,87.15712521698002,119.83753094085682,0.7542163401598033
2024-07-22,6.7754593085824855,-10.54598021516753,0.7535595400197729
2024-07-23,27.00173029755243,-18.789202764050202,0.7634852941949959
2024-07-24,-60.688295195226516,-24.51047709374295,0.7654803261577001
2024-07-25,-52.265041787992125,-77.28941751414823,0.7702384351532057
2024-07-26,23.348196748456168,-8.4080878239017,0.7990078292120255
2024-07-29,13.763822187545486,-47.41947175451509,0.8096076691605962
2024-07-30,-13.364177075343065,40.92214948466787,0.8134247203333631
2024-07-31,48.464091816311765,123.62135509836392,0.8187765934086298
2024-08-01,-37.56286938723782,-65.90895112999311,0.8233671310133353
2024-08-02,-28.826838666707655,-131.5005773350841,0.8603332570298662
2024-08-05,-10.852300508534563,22.863373789562132,0.9020715923132698
2024-08-06,16.22881868937213,-30.868371309863832,0.9539799720690322
2024-08-07,-36.176495951279584,-42.32610659410653,0.974219726738124
2024-08-08,120.40163156398754,129.88994719457563,0.9884038816928328
2024-08-09,-13.385786382629528,-32.05578886293875,0.9731683763386287
2024-08-12,60.825532333273564,112.60736566864465,0.9714909797455705
2024-08-13,-37.224788668274186,-40.20891976049604,0.9715551731479242
2024-08-14,-34.23305692961778,-43.258173896286365,0.9678855168593599
2024-08-15,73.82757071101459,37.36448970320588,0.9649962380432537
2024-08-16,-53.15079594995393,-13.270563276530396,0.9762069423918855
2024-08-19,-41.771158927182526,-51.75093074600857,0.9754611805488059
2024-08-20,15.050834259606507,17.592014901900413,0.9729650694047616
2024-08-21,-32.562864574071455,-0.9212778700970503,0.9849275983396939
2024-08-22,33.248966969270064,57.894114632988476,0.9836970884006224
2024-08-23,-17.30972832734549,47.64290189657083,0.961773153521912
2024-08-26,-2.7651034321250894,-18.7754559688592,0.9703101767656992
2024-08-27,-4.0614737424142024,-38.86973237401561,0.9595571083718619
2024-08-28,27.695710449970086,54.642518493652005,0.954484848754864
2024-08-29,-0.6378893845914488,-53.00655015174129,0.9517386786270988
2024-08-30,35.86980380726482,-30.691444418999637,0.9308183612992108
2024-09-02,-40.09169042262518,-41.10274639830956,0.8845563663233664
2024-09-03,-44.987452741153994,-10.785058283669507,0.8207621847907648
2024-09-04,-38.94268650531904,31.219286314300415,0.8067659121490875
2024-09-05,11.89844072231439,19.23191081678082,0.8017050488061207
2024-09-06,-4.914009527670107,-45.650675021412276,0.7927505997014027
2024-09-09,-33.26728198677196,9.9244890163098,0.8102043326147144
2024-09-10,-43.96035777181058,-19.123164568996046,0.8081415575461914
2024-09-11,19.645561053445537,12.550648535499093,0.7974931312663872
2024-09-12,-0.12320362465579038,-6.2254066809555555,0.7881586298625035
