param,side,entry_time,exit_time,entry_price,exit_price,range_pct,exit_reason,price_pnl,pnl,swap,net,year,date
h14_r15_t2,-1,1727792230000000000,1727800370000000000,2661.5035,2670.0294999999996,0.3198189268210648,sl,-8.52599999999984,-17.19199999999968,0.0,-17.19199999999968,2024,2024-10-01
h00_r30_t1,-1,1727829335000000000,1727833730000000000,2658.1465,2660.7435,0.09763394638705365,sl,-2.5970000000002074,-5.334000000000414,0.0,-5.334000000000414,2024,2024-10-02
h01_r60_t3,-1,1727840655000000000,1727877915000000000,2656.3475,2662.1615,0.21851092733159808,sl,-5.814000000000306,-11.768000000000612,0.0,-11.768000000000612,2024,2024-10-02
h02_r15_t3,-1,1727836385000000000,1727839180000000000,2659.732,2661.2355,0.055291034376460116,sl,-1.5034999999998035,-3.1469999999996072,0.0,-3.1469999999996072,2024,2024-10-02
h04_r30_t3,-1,1727846895000000000,1727875355000000000,2652.6594999999998,2656.6555,0.15048503745273928,sl,-3.9960000000000946,-8.13200000000019,0.0,-8.13200000000019,2024,2024-10-02
h06_r60_t3,1,1727852470000000000,1727871390000000000,2650.9395,2647.2275,0.14008395602827978,sl,-3.711999999999989,-7.563999999999978,0.0,-7.563999999999978,2024,2024-10-02
h13_r30_t3,1,1727875820000000000,1727881000000000000,2658.2075,2649.2455,0.33717251761812894,sl,-8.961999999999989,-18.06399999999998,0.0,-18.06399999999998,2024,2024-10-02
h14_r15_t2,-1,1727878530000000000,1727881220000000000,2657.8244999999997,2646.5904999999993,0.21115735621367043,tp,11.234000000000378,22.328000000000756,0.0,22.328000000000756,2024,2024-10-02
h00_r30_t1,-1,1727916440000000000,1727932920000000000,2658.1395,2653.231500000001,0.18460750312143706,tp,4.907999999999447,9.675999999998893,0.0,9.675999999998893,2024,2024-10-03
h01_r60_t3,-1,1727924565000000000,1727943405000000000,2655.0744999999997,2643.2634999999987,0.14810448269046644,tp,11.811000000001059,23.482000000002117,0.0,23.482000000002117,2024,2024-10-03
h02_r15_t3,-1,1727921830000000000,1727941315000000000,2655.8595,2647.1594999999998,0.10918824750415776,tp,8.700000000000273,17.260000000000545,0.0,17.260000000000545,2024,2024-10-03
h04_r30_t3,1,1727930195000000000,1727931465000000000,2656.5015000000003,2654.7415,0.06626996312039721,sl,-1.7600000000002183,-3.6600000000004367,0.0,-3.6600000000004367,2024,2024-10-03
h05_r60_t2,-1,1727935470000000000,1727936650000000000,2651.8815,2656.7605000000003,0.18388092777144194,sl,-4.87900000000036,-9.898000000000721,0.0,-9.898000000000721,2024,2024-10-03
h06_r60_t3,-1,1727939865000000000,1727973435000000000,2651.3495000000003,2657.5715,0.2342631507113551,sl,-6.221999999999753,-12.583999999999506,0.0,-12.583999999999506,2024,2024-10-03
h13_r30_t3,1,1727962210000000000,1727964000000000000,2649.6385,2641.6575000000003,0.3012292046261864,sl,-7.980999999999767,-16.101999999999535,0.0,-16.101999999999535,2024,2024-10-03
h14_r15_t2,1,1727969475000000000,1727988780000000000,2654.5945,2656.397,0.6191755452816499,forced_close,1.8024999999997817,3.4649999999995633,0.0,3.4649999999995633,2024,2024-10-03
h00_r30_t1,1,1728001830000000000,1728002890000000000,2657.287,2655.5615,0.06465947546411323,sl,-1.725500000000011,-3.591000000000022,0.0,-3.591000000000022,2024,2024-10-04
h01_r60_t3,1,1728008420000000000,1728019490000000000,2659.2844999999998,2666.808499999999,0.09434191156347872,tp,7.5239999999994325,14.907999999998864,0.0,14.907999999998864,2024,2024-10-04
h04_r30_t3,1,1728016420000000000,1728025095000000000,2663.7775,2660.7095,0.11520700554725526,sl,-3.068000000000211,-6.276000000000422,0.0,-6.276000000000422,2024,2024-10-04
h05_r60_t2,-1,1728023400000000000,1728043635000000000,2664.1605,2656.5985,0.14174461339540761,tp,7.561999999999898,14.983999999999796,0.0,14.983999999999796,2024,2024-10-04
h06_r60_t3,-1,1728025200000000000,1728046500000000000,2659.7405,2635.9835000000003,0.29767224365143624,tp,23.756999999999607,47.373999999999214,0.0,47.373999999999214,2024,2024-10-04
h13_r30_t3,1,1728050050000000000,1728075180000000000,2654.2884999999997,2652.686,0.6325534593851587,forced_close,-1.6024999999995089,-3.344999999999018,0.0,-3.344999999999018,2024,2024-10-04
h14_r15_t2,-1,1728051765000000000,1728052980000000000,2648.7875,2653.5325000000003,0.1790942811553882,sl,-4.745000000000346,-9.630000000000692,0.0,-9.630000000000692,2024,2024-10-04
h00_r30_t1,1,1728261010000000000,1728262005000000000,2651.2005,2648.5455,0.100151094240284,sl,-2.6549999999997453,-5.44999999999949,0.0,-5.44999999999949,2024,2024-10-07
h01_r60_t3,-1,1728278540000000000,1728287900000000000,2643.8725,2651.9984999999997,0.3070822593862455,sl,-8.125999999999749,-16.3919999999995,0.0,-16.3919999999995,2024,2024-10-07
h02_r15_t3,1,1728267410000000000,1728269855000000000,2648.7005,2645.7835,0.11015530311684059,sl,-2.9169999999999163,-5.973999999999832,0.0,-5.973999999999832,2024,2024-10-07
h04_r30_t3,-1,1728276665000000000,1728279660000000000,2647.1265000000003,2642.2845000000016,0.06095952329197961,tp,4.841999999998734,9.543999999997467,0.0,9.543999999997467,2024,2024-10-07
h05_r60_t2,-1,1728280805000000000,1728286450000000000,2639.9975,2646.8745,0.26041346175146335,sl,-6.876999999999953,-13.893999999999906,0.0,-13.893999999999906,2024,2024-10-07
h06_r60_t3,1,1728284625000000000,1728295020000000000,2643.9714999999997,2656.8834999999985,0.1628266155689571,tp,12.911999999998898,25.683999999997795,0.0,25.683999999997795,2024,2024-10-07
h13_r30_t3,-1,1728313280000000000,1728334380000000000,2639.7205000000004,2643.078,0.5336177078274682,forced_close,-3.357499999999618,-6.854999999999236,0.0,-6.854999999999236,2024,2024-10-07
h14_r15_t2,-1,1728311205000000000,1728312080000000000,2640.8255,2646.2115000000003,0.20356549538398122,sl,-5.386000000000422,-10.912000000000845,0.0,-10.912000000000845,2024,2024-10-07
h00_r30_t1,-1,1728347580000000000,1728347880000000000,2642.4565000000002,2644.1845000000003,0.06538362650965762,sl,-1.7280000000000655,-3.596000000000131,0.0,-3.596000000000131,2024,2024-10-08
h01_r60_t3,1,1728352910000000000,1728354575000000000,2647.9775,2637.9404999999997,0.37913005573632086,sl,-10.037000000000262,-20.214000000000524,0.0,-20.214000000000524,2024,2024-10-08
h02_r15_t3,-1,1728353700000000000,1728385740000000000,2641.137,2648.3635,0.27294561476277557,sl,-7.22649999999976,-14.59299999999952,0.0,-14.59299999999952,2024,2024-10-08
h04_r30_t3,1,1728364840000000000,1728368985000000000,2643.9224999999997,2641.3475,0.09744171046339752,sl,-2.574999999999818,-5.289999999999636,0.0,-5.289999999999636,2024,2024-10-08
h05_r60_t2,1,1728367795000000000,1728368880000000000,2646.4745000000003,2641.6095,0.18392544535761163,sl,-4.8650000000002365,-9.870000000000474,0.0,-9.870000000000474,2024,2024-10-08
h06_r60_t3,-1,1728370820000000000,1728384945000000000,2635.6355000000003,2646.5085,0.4124042927520351,sl,-10.872999999999593,-21.885999999999186,0.0,-21.885999999999186,2024,2024-10-08
h13_r30_t3,-1,1728394250000000000,1728420780000000000,2636.678,2621.649,0.42080399479620756,forced_close,15.028999999999996,29.917999999999992,0.0,29.917999999999992,2024,2024-10-08
h14_r15_t2,-1,1728396945000000000,1728398270000000000,2633.5254999999997,2619.6894999999986,0.2626192876366627,tp,13.83600000000115,27.5320000000023,0.0,27.5320000000023,2024,2024-10-08
h00_r30_t1,-1,1728434880000000000,1728436760000000000,2621.5015000000003,2623.3165,0.06920216009870553,sl,-1.8149999999995998,-3.7699999999991998,0.0,-3.7699999999991998,2024,2024-10-09
h01_r60_t3,-1,1728439300000000000,1728452120000000000,2618.3675000000003,2624.3475,0.22823804617544077,sl,-5.979999999999563,-12.099999999999127,0.0,-12.099999999999127,2024,2024-10-09
h02_r15_t3,1,1728441920000000000,1728443145000000000,2620.1085000000003,2616.9265,0.12145902752238827,sl,-3.1820000000002437,-6.504000000000487,0.0,-6.504000000000487,2024,2024-10-09
h04_r30_t3,-1,1728449740000000000,1728450185000000000,2615.9925000000003,2618.7255,0.1044254337256599,sl,-2.73299999999972,-5.605999999999439,0.0,-5.605999999999439,2024,2024-10-09
h05_r60_t2,-1,1728454610000000000,1728507180000000000,2615.7304999999997,2608.169,0.330984833519907,forced_close,7.561499999999796,14.982999999999592,0.0,14.982999999999592,2024,2024-10-09
h06_r60_t3,-1,1728457760000000000,1728470615000000000,2610.6625,2619.7245000000003,0.34682428252210956,sl,-9.062000000000353,-18.264000000000706,0.0,-18.264000000000706,2024,2024-10-09
h13_r30_t3,-1,1728480600000000000,1728507180000000000,2609.9295,2608.169,0.4159450586267212,forced_close,1.7605000000003201,3.38100000000064,0.0,3.38100000000064,2024,2024-10-09
h14_r15_t2,-1,1728483300000000000,1728485680000000000,2608.1175000000003,2611.5665,0.13223342016621442,sl,-3.4489999999996144,-7.037999999999228,0.0,-7.037999999999228,2024,2024-10-09
h00_r30_t1,1,1728520200000000000,1728524645000000000,2609.094,2612.149,0.11709451520474529,tp,3.0549999999998363,5.969999999999673,0.0,5.969999999999673,2024,2024-10-10
h01_r60_t3,1,1728527640000000000,1728563400000000000,2612.5744999999997,2606.8485,0.21945705649676467,sl,-5.725999999999658,-11.591999999999317,0.0,-11.591999999999317,2024,2024-10-10
h02_r15_t3,-1,1728526535000000000,1728527295000000000,2608.2705,2610.7155000000002,0.09372971226129022,sl,-2.4450000000001637,-5.030000000000327,0.0,-5.030000000000327,2024,2024-10-10
h04_r30_t3,1,1728535335000000000,1728542610000000000,2613.4755,2611.5625,0.07321553401699768,sl,-1.913000000000011,-3.966000000000022,0.0,-3.966000000000022,2024,2024-10-10
h05_r60_t2,1,1728541290000000000,1728542590000000000,2615.6105,2612.5405,0.11747389793124291,sl,-3.069999999999709,-6.279999999999418,0.0,-6.279999999999418,2024,2024-10-10
h06_r60_t3,-1,1728543930000000000,1728546065000000000,2610.618,2616.5025,0.2250007703539535,sl,-5.884500000000116,-11.909000000000233,0.0,-11.909000000000233,2024,2024-10-10
h13_r30_t3,-1,1728567000000000000,1728568460000000000,2617.4425,2627.8615,0.3980121168503015,sl,-10.418999999999869,-20.97799999999974,0.0,-20.97799999999974,2024,2024-10-10
h14_r15_t2,-1,1728570325000000000,1728587235000000000,2624.0635,2629.8625,0.22077563861323574,sl,-5.798999999999978,-11.737999999999957,0.0,-11.737999999999957,2024,2024-10-10
h00_r30_t1,-1,1728606685000000000,1728608130000000000,2632.2355,2634.4655000000002,0.08469695108069218,sl,-2.230000000000473,-4.6000000000009456,0.0,-4.6000000000009456,2024,2024-10-11
h01_r60_t3,1,1728613435000000000,1728654010000000000,2638.0445,2653.2304999999997,0.19190048773127327,tp,15.185999999999694,30.23199999999939,0.0,30.23199999999939,2024,2024-10-11
h02_r15_t3,1,1728613435000000000,1728618625000000000,2637.7915000000003,2645.1505000000016,0.09304575002253805,tp,7.359000000001288,14.578000000002575,0.0,14.578000000002575,2024,2024-10-11
h04_r30_t3,1,1728621395000000000,1728624730000000000,2645.9065,2643.9645,0.07340871397723488,sl,-1.9420000000000073,-4.024000000000014,0.0,-4.024000000000014,2024,2024-10-11
h05_r60_t2,1,1728627600000000000,1728627975000000000,2646.0384999999997,2643.2465,0.10556717496074643,sl,-2.7919999999994616,-5.723999999998923,0.0,-5.723999999998923,2024,2024-10-11
h06_r60_t3,-1,1728638435000000000,1728649200000000000,2638.1165,2647.2895,0.347510759555164,sl,-9.172999999999774,-18.48599999999955,0.0,-18.48599999999955,2024,2024-10-11
h13_r30_t3,1,1728653680000000000,1728679980000000000,2649.9785,2656.997,0.2746510147070683,forced_close,7.018499999999676,13.896999999999352,0.0,13.896999999999352,2024,2024-10-11
h14_r15_t2,1,1728656145000000000,1728679980000000000,2651.9224999999997,2656.997,0.20277240447454992,forced_close,5.074500000000171,10.009000000000341,0.0,10.009000000000341,2024,2024-10-11
h00_r30_t1,1,1728865960000000000,1728867605000000000,2648.2115000000003,2645.1915,0.1140758018594143,sl,-3.0200000000004366,-6.180000000000873,0.0,-6.180000000000873,2024,2024-10-14
h01_r60_t3,-1,1728871540000000000,1728873030000000000,2643.6365,2648.5185,0.18449490740014898,sl,-4.882000000000062,-9.904000000000124,0.0,-9.904000000000124,2024,2024-10-14
h02_r15_t3,1,1728872120000000000,1728874745000000000,2646.1324999999997,2655.0665,0.11255534459302778,tp,8.934000000000196,17.728000000000392,0.0,17.728000000000392,2024,2024-10-14
h04_r30_t3,1,1728880545000000000,1728886935000000000,2656.8865,2661.7254999999996,0.06071955114962774,tp,4.838999999999487,9.537999999998974,0.0,9.537999999998974,2024,2024-10-14
h05_r60_t2,1,1728886840000000000,1728898810000000000,2660.8025,2657.1745,0.13643721735015463,sl,-3.6279999999997017,-7.395999999999403,0.0,-7.395999999999403,2024,2024-10-14
h06_r60_t3,-1,1728898745000000000,1728939180000000000,2657.5175,2647.824,0.35283464160540107,forced_close,9.693499999999858,19.246999999999716,0.0,19.246999999999716,2024,2024-10-14
h13_r30_t3,1,1728912670000000000,1728915600000000000,2653.9385,2647.7195,0.23437318927491294,sl,-6.219000000000051,-12.578000000000102,0.0,-12.578000000000102,2024,2024-10-14
h14_r15_t2,-1,1728915305000000000,1728939180000000000,2649.4435000000003,2647.824,0.28956489243559264,forced_close,1.6195000000002437,3.0990000000004874,0.0,3.0990000000004874,2024,2024-10-14
h00_r30_t1,1,1728952220000000000,1728952990000000000,2650.2165,2648.0405,0.08213107493007181,sl,-2.175999999999931,-4.491999999999861,0.0,-4.491999999999861,2024,2024-10-15
h01_r60_t3,1,1728958905000000000,1728962175000000000,2651.3295,2647.3514999999998,0.15019774337141323,sl,-3.9780000000000655,-8.096000000000132,0.0,-8.096000000000132,2024,2024-10-15
h02_r15_t3,1,1728958835000000000,1728962155000000000,2650.683,2648.1615,0.0944652889126208,sl,-2.5214999999998327,-5.182999999999665,0.0,-5.182999999999665,2024,2024-10-15
h04_r30_t3,-1,1728966895000000000,1728973840000000000,2643.2875,2645.8235,0.09590136982779005,sl,-2.536000000000058,-5.212000000000116,0.0,-5.212000000000116,2024,2024-10-15
h05_r60_t2,1,1728973415000000000,1728995405000000000,2644.457,2657.2549999999997,0.24221172347891912,tp,12.797999999999774,25.45599999999955,0.0,25.45599999999955,2024,2024-10-15
h06_r60_t3,1,1728975645000000000,1729025580000000000,2649.2995,2662.711,0.29826070590758524,forced_close,13.411499999999705,26.68299999999941,0.0,26.68299999999941,2024,2024-10-15
h13_r30_t3,1,1728999180000000000,1729025580000000000,2652.4155,2662.711,0.23715175053550555,forced_close,10.29549999999972,20.45099999999944,0.0,20.45099999999944,2024,2024-10-15
h14_r15_t2,1,1729001740000000000,1729025580000000000,2655.5995000000003,2662.711,0.2913373472894638,forced_close,7.111499999999523,14.082999999999046,0.0,14.082999999999046,2024,2024-10-15
h00_r30_t1,1,1729038700000000000,1729039790000000000,2660.5785,2658.8475,0.0650763745128519,sl,-1.731000000000222,-3.602000000000444,0.0,-3.602000000000444,2024,2024-10-16
h01_r60_t3,1,1729044000000000000,1729111980000000000,2668.0995000000003,2673.606,0.29740270181079825,forced_close,5.50649999999996,10.87299999999992,0.0,10.87299999999992,2024,2024-10-16
h02_r15_t3,-1,1729045135000000000,1729057710000000000,2666.4685,2670.2605000000003,0.1420710793749236,sl,-3.792000000000371,-7.724000000000742,0.0,-7.724000000000742,2024,2024-10-16
h04_r30_t3,1,1729053680000000000,1729054310000000000,2668.2595,2666.4125,0.06925718018285497,sl,-1.8470000000002074,-3.834000000000415,0.0,-3.834000000000415,2024,2024-10-16
h05_r60_t2,1,1729058615000000000,1729069070000000000,2670.6455,2679.5715000000005,0.16718489739369471,tp,8.926000000000386,17.71200000000077,0.0,17.71200000000077,2024,2024-10-16
h06_r60_t3,1,1729068675000000000,1729094660000000000,2677.7844999999998,2667.1515,0.3971616370918195,sl,-10.63299999999981,-21.405999999999622,0.0,-21.405999999999622,2024,2024-10-16
h13_r30_t3,1,1729085750000000000,1729086600000000000,2684.4685,2679.9055,0.1702071151647192,sl,-4.563000000000102,-9.266000000000204,0.0,-9.266000000000204,2024,2024-10-16
h14_r15_t2,1,1729088220000000000,1729089730000000000,2679.2345,2673.4584999999997,0.21565463746145425,sl,-5.776000000000295,-11.69200000000059,0.0,-11.69200000000059,2024,2024-10-16
h00_r30_t1,1,1729125000000000000,1729126485000000000,2675.9385,2677.7285,0.06689334416830976,tp,1.7899999999999636,3.439999999999927,0.0,3.439999999999927,2024,2024-10-17
h01_r60_t3,1,1729130400000000000,1729136265000000000,2683.122,2676.5615,0.24374976589400218,sl,-6.560500000000047,-13.261000000000095,0.0,-13.261000000000095,2024,2024-10-17
h02_r15_t3,-1,1729131325000000000,1729147210000000000,2681.9255000000003,2685.0235000000002,0.1155076904147802,sl,-3.0979999999999563,-6.335999999999912,0.0,-6.335999999999912,2024,2024-10-17
h04_r30_t3,1,1729140440000000000,1729168200000000000,2679.7185,2676.4795,0.12094618828136483,sl,-3.2390000000000327,-6.618000000000065,0.0,-6.618000000000065,2024,2024-10-17
h05_r60_t2,1,1729147080000000000,1729156920000000000,2684.3745,2678.1285,0.23274814031590527,sl,-6.246000000000095,-12.63200000000019,0.0,-12.63200000000019,2024,2024-10-17
h06_r60_t3,-1,1729148750000000000,1729160630000000000,2680.0605,2685.8365000000003,0.21542580816847576,sl,-5.776000000000295,-11.69200000000059,0.0,-11.69200000000059,2024,2024-10-17
h13_r30_t3,1,1729172620000000000,1729198375000000000,2686.2995,2692.872,0.31450871290506155,forced_close,6.5724999999997635,13.004999999999526,0.0,13.004999999999526,2024,2024-10-17
h14_r15_t2,1,1729175145000000000,1729182690000000000,2690.9195,2684.7655,0.2287658779745557,sl,-6.153999999999996,-12.447999999999993,0.0,-12.447999999999993,2024,2024-10-17
h00_r30_t1,1,1729211525000000000,1729212770000000000,2695.1014999999998,2693.2075,0.07028837345317902,sl,-1.893999999999778,-3.9279999999995563,0.0,-3.9279999999995563,2024,2024-10-18
h01_r60_t3,1,1729216940000000000,1729284780000000000,2706.888,2722.255,0.5178089490178972,forced_close,15.36700000000019,30.594000000000378,0.0,30.594000000000378,2024,2024-10-18
h02_r15_t3,1,1729218300000000000,1729232735000000000,2708.2095,2704.0575,0.1533376136390721,sl,-4.152000000000044,-8.444000000000088,0.0,-8.444000000000088,2024,2024-10-18
h04_r30_t3,-1,1729226865000000000,1729227940000000000,2709.1565,2711.4935,0.0862555300701279,sl,-2.336999999999989,-4.813999999999978,0.0,-4.813999999999978,2024,2024-10-18
h05_r60_t2,-1,1729231270000000000,1729240630000000000,2710.1234999999997,2701.973499999999,0.15028318699931584,tp,8.150000000000546,16.16000000000109,0.0,16.16000000000109,2024,2024-10-18
h06_r60_t3,-1,1729238365000000000,1729243340000000000,2702.7225,2711.6785,0.330793714697813,sl,-8.956000000000131,-18.052000000000263,0.0,-18.052000000000263,2024,2024-10-18
h13_r30_t3,1,1729258900000000000,1729284780000000000,2712.0924999999997,2722.255,0.26198016140355157,forced_close,10.162500000000364,20.185000000000727,0.0,20.185000000000727,2024,2024-10-18
h14_r15_t2,1,1729260900000000000,1729284780000000000,2716.0225,2722.255,0.14182085679905473,forced_close,6.232500000000073,12.325000000000145,0.0,12.325000000000145,2024,2024-10-18
h00_r30_t1,1,1729470695000000000,1729472050000000000,2724.5665,2721.8745,0.09885601338889419,sl,-2.6920000000000073,-5.524000000000014,0.0,-5.524000000000014,2024,2024-10-21
h01_r60_t3,1,1729477680000000000,1729523280000000000,2729.4044999999996,2721.1195,0.3038683708969235,sl,-8.284999999999854,-16.70999999999971,0.0,-16.70999999999971,2024,2024-10-21
h02_r15_t3,1,1729477335000000000,1729490270000000000,2728.791,2724.8305,0.14483196941948245,sl,-3.9605000000001382,-8.061000000000277,0.0,-8.061000000000277,2024,2024-10-21
h04_r30_t3,-1,1729486960000000000,1729494305000000000,2729.6435,2732.0695,0.08887161440269396,sl,-2.425999999999931,-4.991999999999861,0.0,-4.991999999999861,2024,2024-10-21
h05_r60_t2,-1,1729490400000000000,1729493815000000000,2724.5155,2730.5015000000003,0.21967250594550025,sl,-5.986000000000331,-12.112000000000663,0.0,-12.112000000000663,2024,2024-10-21
h06_r60_t3,1,1729494150000000000,1729522240000000000,2730.683,2723.6345,0.2579550642497709,sl,-7.048499999999876,-14.236999999999753,0.0,-14.236999999999753,2024,2024-10-21
h13_r30_t3,-1,1729517430000000000,1729518235000000000,2735.4565000000002,2740.3215,0.1778040270693303,sl,-4.864999999999782,-9.869999999999564,0.0,-9.869999999999564,2024,2024-10-21
h14_r15_t2,-1,1729520665000000000,1729521680000000000,2735.6684999999998,2727.754499999999,0.14456661344214988,tp,7.914000000000669,15.688000000001338,0.0,15.688000000001338,2024,2024-10-21
h00_r30_t1,1,1729557080000000000,1729560510000000000,2724.5245,2728.3355,0.1399247138216556,tp,3.811000000000149,7.482000000000299,0.0,7.482000000000299,2024,2024-10-22
h01_r60_t3,1,1729562745000000000,1729630380000000000,2730.3705,2748.469,0.2334104220612412,forced_close,18.098500000000058,36.057000000000116,0.0,36.057000000000116,2024,2024-10-22
h02_r15_t3,1,1729566395000000000,1729603090000000000,2730.7574999999997,2739.7964999999995,0.11038722541726939,tp,9.03899999999976,17.93799999999952,0.0,17.93799999999952,2024,2024-10-22
h04_r30_t3,1,1729572245000000000,1729576100000000000,2735.9695,2731.0485,0.18000292262417547,sl,-4.9210000000002765,-9.982000000000554,0.0,-9.982000000000554,2024,2024-10-22
h05_r60_t2,1,1729578060000000000,1729616590000000000,2735.2015,2747.4134999999997,0.223620859731738,tp,12.211999999999534,24.283999999999068,0.0,24.283999999999068,2024,2024-10-22
h06_r60_t3,1,1729585285000000000,1729597970000000000,2737.2214999999997,2729.6544999999996,0.276657435611885,sl,-7.567000000000007,-15.274000000000015,0.0,-15.274000000000015,2024,2024-10-22
h13_r30_t3,1,1729604040000000000,1729605600000000000,2740.3935,2735.4875,0.17909034443497376,sl,-4.905999999999949,-9.951999999999899,0.0,-9.951999999999899,2024,2024-10-22
h14_r15_t2,1,1729606655000000000,1729616445000000000,2738.0015000000003,2746.4175000000014,0.1537947895802034,tp,8.416000000001077,16.692000000002153,0.0,16.692000000002153,2024,2024-10-22
h00_r30_t1,-1,1729643940000000000,1729645825000000000,2744.9395,2747.1165,0.0793033111227041,sl,-2.1770000000001346,-4.494000000000269,0.0,-4.494000000000269,2024,2024-10-23
h01_r60_t3,-1,1729649580000000000,1729656520000000000,2738.0005,2747.3285,0.34059911925478514,sl,-9.327999999999975,-18.79599999999995,0.0,-18.79599999999995,2024,2024-10-23
h02_r15_t3,-1,1729651370000000000,1729651455000000000,2737.9365,2740.2005,0.0826666418374678,sl,-2.2640000000001237,-4.668000000000247,0.0,-4.668000000000247,2024,2024-10-23
h04_r30_t3,1,1729658000000000000,1729686120000000000,2750.1095,2745.4265,0.17033962622400892,sl,-4.682999999999993,-9.505999999999986,0.0,-9.505999999999986,2024,2024-10-23
h05_r60_t2,-1,1729665590000000000,1729669000000000000,2748.9195,2753.3975,0.16274637968352645,sl,-4.4780000000000655,-9.096000000000132,0.0,-9.096000000000132,2024,2024-10-23
h06_r60_t3,1,1729669000000000000,1729685325000000000,2753.2675,2748.1765,0.18508732751676665,sl,-5.0909999999998945,-10.32199999999979,0.0,-10.32199999999979,2024,2024-10-23
h13_r30_t3,-1,1729692620000000000,1729716780000000000,2731.6675,2716.225,0.46007037766255066,forced_close,15.44250000000011,30.745000000000218,0.0,30.745000000000218,2024,2024-10-23
h14_r15_t2,-1,1729693165000000000,1729716780000000000,2725.8334999999997,2716.225,0.4737322526931473,forced_close,9.608499999999822,19.076999999999643,0.0,19.076999999999643,2024,2024-10-23
h00_r30_t1,1,1729731410000000000,1729732760000000000,2721.2985,2724.7654999999995,0.12750061828788561,tp,3.4669999999996435,6.793999999999287,0.0,6.793999999999287,2024,2024-10-24
h01_r60_t3,-1,1729737410000000000,1729745420000000000,2720.3715,2726.7785000000003,0.2352213391682869,sl,-6.407000000000153,-12.954000000000306,0.0,-12.954000000000306,2024,2024-10-24
h02_r15_t3,-1,1729736100000000000,1729743700000000000,2721.6805,2724.5675,0.10607046760470035,sl,-2.887000000000171,-5.914000000000342,0.0,-5.914000000000342,2024,2024-10-24
h04_r30_t3,1,1729744200000000000,1729752015000000000,2726.0445,2735.5275,0.11596240264853791,tp,9.483000000000175,18.82600000000035,0.0,18.82600000000035,2024,2024-10-24
h05_r60_t2,1,1729750055000000000,1729759200000000000,2729.8265,2737.7605000000003,0.14536398985493826,tp,7.9340000000001965,15.728000000000392,0.0,15.728000000000392,2024,2024-10-24
h06_r60_t3,1,1729754090000000000,1729779665000000000,2736.6724999999997,2728.3845,0.30300255128292797,sl,-8.287999999999556,-16.715999999999113,0.0,-16.715999999999113,2024,2024-10-24
h13_r30_t3,1,1729776600000000000,1729777500000000000,2742.7705,2737.6885,0.1853006148793579,sl,-5.08199999999988,-10.30399999999976,0.0,-10.30399999999976,2024,2024-10-24
h14_r15_t2,-1,1729779355000000000,1729780480000000000,2731.8755,2723.1515,0.15962495089483766,tp,8.72400000000016,17.30800000000032,0.0,17.30800000000032,2024,2024-10-24
h00_r30_t1,-1,1729816755000000000,1729818855000000000,2732.2825000000003,2735.0275,0.10044394761179935,sl,-2.744999999999891,-5.629999999999781,0.0,-5.629999999999781,2024,2024-10-25
h01_r60_t3,-1,1729821600000000000,1729865410000000000,2729.8675000000003,2735.2715,0.19794128608722716,sl,-5.403999999999542,-10.947999999999084,0.0,-10.947999999999084,2024,2024-10-25
h02_r15_t3,1,1729822525000000000,1729823875000000000,2730.0605,2727.5115,0.09339669945810415,sl,-2.548999999999978,-5.237999999999956,0.0,-5.237999999999956,2024,2024-10-25
h04_r30_t3,-1,1729830750000000000,1729832675000000000,2724.0834999999997,2727.8485,0.13818316481288945,sl,-3.7650000000003274,-7.6700000000006545,0.0,-7.6700000000006545,2024,2024-10-25
h05_r60_t2,-1,1729836690000000000,1729838500000000000,2726.0744999999997,2729.9275,0.14121086946204323,sl,-3.8530000000000655,-7.846000000000131,0.0,-7.846000000000131,2024,2024-10-25
h06_r60_t3,-1,1729843765000000000,1729865210000000000,2725.0405,2732.6475,0.2784146650999502,sl,-7.606999999999971,-15.353999999999942,0.0,-15.353999999999942,2024,2024-10-25
h13_r30_t3,1,1729865030000000000,1729889580000000000,2732.2135,2746.798,0.25666074584079673,forced_close,14.584499999999935,29.02899999999987,0.0,29.02899999999987,2024,2024-10-25
h14_r15_t2,1,1729867415000000000,1729889580000000000,2738.5995000000003,2746.798,0.39631568864052813,forced_close,8.198499999999513,16.256999999999024,0.0,16.256999999999024,2024,2024-10-25
h00_r30_t1,1,1730075560000000000,1730075940000000000,2736.3845,2733.1045,0.11996233621530167,sl,-3.2800000000002,-6.7000000000004,0.0,-6.7000000000004,2024,2024-10-28
h01_r60_t3,1,1730081230000000000,1730148780000000000,2733.0415000000003,2742.598,0.3049029871599328,forced_close,9.556499999999687,18.972999999999374,0.0,18.972999999999374,2024,2024-10-28
h02_r15_t3,1,1730081955000000000,1730087205000000000,2733.1544999999996,2730.7605000000003,0.08762649153078697,sl,-2.3939999999993233,-4.927999999998646,0.0,-4.927999999998646,2024,2024-10-28
h04_r30_t3,1,1730090040000000000,1730095800000000000,2731.8914999999997,2740.0454999999993,0.0995033435942287,tp,8.153999999999542,16.167999999999083,0.0,16.167999999999083,2024,2024-10-28
h05_r60_t2,1,1730095405000000000,1730106350000000000,2738.8455000000004,2731.1785,0.2799744163198161,sl,-7.667000000000371,-15.474000000000743,0.0,-15.474000000000743,2024,2024-10-28
